"cat01_code","平成29水稲被害面積被害量","cat02_code","平成29水稲被害率被害量","area_code","全国、都府県、全国農業地域","time_code","時間軸（年次）","unit","value"
"140","虫害_ウンカ","120","被害率_実数","30000","和歌山県","2017000000","2017年","％","0.5"
"140","虫害_ウンカ","120","被害率_実数","31000","鳥取県","2017000000","2017年","％","0.0"
"140","虫害_ウンカ","120","被害率_実数","32000","島根県","2017000000","2017年","％","0.1"
"140","虫害_ウンカ","120","被害率_実数","33000","岡山県","2017000000","2017年","％","0.1"
"140","虫害_ウンカ","120","被害率_実数","34000","広島県","2017000000","2017年","％","0.1"
"140","虫害_ウンカ","120","被害率_実数","35000","山口県","2017000000","2017年","％","0.0"
"140","虫害_ウンカ","120","被害率_実数","36000","徳島県","2017000000","2017年","％","0.1"
"140","虫害_ウンカ","120","被害率_実数","37000","香川県","2017000000","2017年","％","0.3"
"140","虫害_ウンカ","120","被害率_実数","38000","愛媛県","2017000000","2017年","％","0.3"
"140","虫害_ウンカ","120","被害率_実数","39000","高知県","2017000000","2017年","％","0.2"
"140","虫害_ウンカ","120","被害率_実数","40000","福岡県","2017000000","2017年","％","0.3"
"140","虫害_ウンカ","120","被害率_実数","41000","佐賀県","2017000000","2017年","％","1.8"
"140","虫害_ウンカ","120","被害率_実数","42000","長崎県","2017000000","2017年","％","1.5"
"140","虫害_ウンカ","120","被害率_実数","43000","熊本県","2017000000","2017年","％","1.3"
"140","虫害_ウンカ","120","被害率_実数","44000","大分県","2017000000","2017年","％","0.5"
"140","虫害_ウンカ","120","被害率_実数","45000","宮崎県","2017000000","2017年","％","1.0"
"140","虫害_ウンカ","120","被害率_実数","46000","鹿児島県","2017000000","2017年","％","3.2"
"140","虫害_ウンカ","120","被害率_実数","47000","沖縄県","2017000000","2017年","％","－"
"140","虫害_ウンカ","120","被害率_実数","N0001","関東農政局","2017000000","2017年","％","0.1"
"140","虫害_ウンカ","120","被害率_実数","N0002","東海農政局","2017000000","2017年","％","0.2"
"140","虫害_ウンカ","120","被害率_実数","N0003","中国四国農政局","2017000000","2017年","％","0.1"
"140","虫害_ウンカ","130","被害率_対前年差","00000","全国","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","00042","北海道","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","N0010","都府県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","00043","東北","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","00049","北陸","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","N0004","関東・東山","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","00050","東海","2017000000","2017年","ﾎﾟｲﾝﾄ","0.1"
"140","虫害_ウンカ","130","被害率_対前年差","00051","近畿","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","00053","中国","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.1"
"140","虫害_ウンカ","130","被害率_対前年差","00054","四国","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","00056","九州","2017000000","2017年","ﾎﾟｲﾝﾄ","0.4"
"140","虫害_ウンカ","130","被害率_対前年差","00057","沖縄","2017000000","2017年","ﾎﾟｲﾝﾄ","－"
"140","虫害_ウンカ","130","被害率_対前年差","01000","北海道","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","02000","青森県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","03000","岩手県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","04000","宮城県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","05000","秋田県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","06000","山形県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","07000","福島県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","08000","茨城県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.1"
"140","虫害_ウンカ","130","被害率_対前年差","09000","栃木県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","10000","群馬県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.1"
"140","虫害_ウンカ","130","被害率_対前年差","11000","埼玉県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","12000","千葉県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","13000","東京都","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","14000","神奈川県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","15000","新潟県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","16000","富山県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","17000","石川県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.1"
"140","虫害_ウンカ","130","被害率_対前年差","18000","福井県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","19000","山梨県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","20000","長野県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","21000","岐阜県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","22000","静岡県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.1"
"140","虫害_ウンカ","130","被害率_対前年差","23000","愛知県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.1"
"140","虫害_ウンカ","130","被害率_対前年差","24000","三重県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.1"
"140","虫害_ウンカ","130","被害率_対前年差","25000","滋賀県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","26000","京都府","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","27000","大阪府","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","28000","兵庫県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","29000","奈良県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","30000","和歌山県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","31000","鳥取県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","32000","島根県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","33000","岡山県","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.3"
"140","虫害_ウンカ","130","被害率_対前年差","34000","広島県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.1"
"140","虫害_ウンカ","130","被害率_対前年差","35000","山口県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","36000","徳島県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","37000","香川県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.1"
"140","虫害_ウンカ","130","被害率_対前年差","38000","愛媛県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.1"
"140","虫害_ウンカ","130","被害率_対前年差","39000","高知県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.2"
"140","虫害_ウンカ","130","被害率_対前年差","40000","福岡県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.2"
"140","虫害_ウンカ","130","被害率_対前年差","41000","佐賀県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.3"
"140","虫害_ウンカ","130","被害率_対前年差","42000","長崎県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.4"
"140","虫害_ウンカ","130","被害率_対前年差","43000","熊本県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.8"
"140","虫害_ウンカ","130","被害率_対前年差","44000","大分県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.5"
"140","虫害_ウンカ","130","被害率_対前年差","45000","宮崎県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.6"
"140","虫害_ウンカ","130","被害率_対前年差","46000","鹿児島県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.1"
"140","虫害_ウンカ","130","被害率_対前年差","47000","沖縄県","2017000000","2017年","ﾎﾟｲﾝﾄ","－"
"140","虫害_ウンカ","130","被害率_対前年差","N0001","関東農政局","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"140","虫害_ウンカ","130","被害率_対前年差","N0002","東海農政局","2017000000","2017年","ﾎﾟｲﾝﾄ","0.1"
"140","虫害_ウンカ","130","被害率_対前年差","N0003","中国四国農政局","2017000000","2017年","ﾎﾟｲﾝﾄ","-0.1"
"150","虫害_カメムシ","100","被害面積","00000","全国","2017000000","2017年","ha","110300"
"150","虫害_カメムシ","100","被害面積","00042","北海道","2017000000","2017年","ha","2760"
"150","虫害_カメムシ","100","被害面積","N0010","都府県","2017000000","2017年","ha","107600"
"150","虫害_カメムシ","100","被害面積","00043","東北","2017000000","2017年","ha","20000"
"150","虫害_カメムシ","100","被害面積","00049","北陸","2017000000","2017年","ha","8790"
"150","虫害_カメムシ","100","被害面積","N0004","関東・東山","2017000000","2017年","ha","17500"
"150","虫害_カメムシ","100","被害面積","00050","東海","2017000000","2017年","ha","17900"
"150","虫害_カメムシ","100","被害面積","00051","近畿","2017000000","2017年","ha","7230"
"150","虫害_カメムシ","100","被害面積","00053","中国","2017000000","2017年","ha","8730"
"150","虫害_カメムシ","100","被害面積","00054","四国","2017000000","2017年","ha","12000"
"150","虫害_カメムシ","100","被害面積","00056","九州","2017000000","2017年","ha","15400"
"150","虫害_カメムシ","100","被害面積","00057","沖縄","2017000000","2017年","ha","－"
"150","虫害_カメムシ","100","被害面積","01000","北海道","2017000000","2017年","ha","2760"
"150","虫害_カメムシ","100","被害面積","02000","青森県","2017000000","2017年","ha","890"
"150","虫害_カメムシ","100","被害面積","03000","岩手県","2017000000","2017年","ha","455"
"150","虫害_カメムシ","100","被害面積","04000","宮城県","2017000000","2017年","ha","3430"
"150","虫害_カメムシ","100","被害面積","05000","秋田県","2017000000","2017年","ha","6710"
"150","虫害_カメムシ","100","被害面積","06000","山形県","2017000000","2017年","ha","4250"
"150","虫害_カメムシ","100","被害面積","07000","福島県","2017000000","2017年","ha","4310"
"150","虫害_カメムシ","100","被害面積","08000","茨城県","2017000000","2017年","ha","6150"
"150","虫害_カメムシ","100","被害面積","09000","栃木県","2017000000","2017年","ha","3300"
"150","虫害_カメムシ","100","被害面積","10000","群馬県","2017000000","2017年","ha","608"
"150","虫害_カメムシ","100","被害面積","11000","埼玉県","2017000000","2017年","ha","1500"
"150","虫害_カメムシ","100","被害面積","12000","千葉県","2017000000","2017年","ha","2100"
"150","虫害_カメムシ","100","被害面積","13000","東京都","2017000000","2017年","ha","7"
"150","虫害_カメムシ","100","被害面積","14000","神奈川県","2017000000","2017年","ha","24"
"150","虫害_カメムシ","100","被害面積","15000","新潟県","2017000000","2017年","ha","3790"
"150","虫害_カメムシ","100","被害面積","16000","富山県","2017000000","2017年","ha","1200"
"150","虫害_カメムシ","100","被害面積","17000","石川県","2017000000","2017年","ha","700"
"150","虫害_カメムシ","100","被害面積","18000","福井県","2017000000","2017年","ha","3100"
"150","虫害_カメムシ","100","被害面積","19000","山梨県","2017000000","2017年","ha","300"
"150","虫害_カメムシ","100","被害面積","20000","長野県","2017000000","2017年","ha","3560"
"150","虫害_カメムシ","100","被害面積","21000","岐阜県","2017000000","2017年","ha","3090"
"150","虫害_カメムシ","100","被害面積","22000","静岡県","2017000000","2017年","ha","4020"
"150","虫害_カメムシ","100","被害面積","23000","愛知県","2017000000","2017年","ha","4230"
"150","虫害_カメムシ","100","被害面積","24000","三重県","2017000000","2017年","ha","6560"
"150","虫害_カメムシ","100","被害面積","25000","滋賀県","2017000000","2017年","ha","2650"
"150","虫害_カメムシ","100","被害面積","26000","京都府","2017000000","2017年","ha","1020"
"150","虫害_カメムシ","100","被害面積","27000","大阪府","2017000000","2017年","ha","200"
"150","虫害_カメムシ","100","被害面積","28000","兵庫県","2017000000","2017年","ha","2530"
"150","虫害_カメムシ","100","被害面積","29000","奈良県","2017000000","2017年","ha","192"
"150","虫害_カメムシ","100","被害面積","30000","和歌山県","2017000000","2017年","ha","640"
"150","虫害_カメムシ","100","被害面積","31000","鳥取県","2017000000","2017年","ha","770"
"150","虫害_カメムシ","100","被害面積","32000","島根県","2017000000","2017年","ha","1280"
"150","虫害_カメムシ","100","被害面積","33000","岡山県","2017000000","2017年","ha","4200"
"150","虫害_カメムシ","100","被害面積","34000","広島県","2017000000","2017年","ha","1520"
"150","虫害_カメムシ","100","被害面積","35000","山口県","2017000000","2017年","ha","960"
"150","虫害_カメムシ","100","被害面積","36000","徳島県","2017000000","2017年","ha","3230"
"150","虫害_カメムシ","100","被害面積","37000","香川県","2017000000","2017年","ha","2450"
"150","虫害_カメムシ","100","被害面積","38000","愛媛県","2017000000","2017年","ha","1110"
"150","虫害_カメムシ","100","被害面積","39000","高知県","2017000000","2017年","ha","5180"
"150","虫害_カメムシ","100","被害面積","40000","福岡県","2017000000","2017年","ha","3010"
"150","虫害_カメムシ","100","被害面積","41000","佐賀県","2017000000","2017年","ha","700"
"150","虫害_カメムシ","100","被害面積","42000","長崎県","2017000000","2017年","ha","397"
"150","虫害_カメムシ","100","被害面積","43000","熊本県","2017000000","2017年","ha","809"
"150","虫害_カメムシ","100","被害面積","44000","大分県","2017000000","2017年","ha","1120"
"150","虫害_カメムシ","100","被害面積","45000","宮崎県","2017000000","2017年","ha","5320"
"150","虫害_カメムシ","100","被害面積","46000","鹿児島県","2017000000","2017年","ha","4000"
"150","虫害_カメムシ","100","被害面積","47000","沖縄県","2017000000","2017年","ha","－"
"150","虫害_カメムシ","100","被害面積","N0001","関東農政局","2017000000","2017年","ha","21600"
"150","虫害_カメムシ","100","被害面積","N0002","東海農政局","2017000000","2017年","ha","13900"
"150","虫害_カメムシ","100","被害面積","N0003","中国四国農政局","2017000000","2017年","ha","20700"
"150","虫害_カメムシ","110","被害量","00000","全国","2017000000","2017年","ｔ","10600"
"150","虫害_カメムシ","110","被害量","00042","北海道","2017000000","2017年","ｔ","148"
"150","虫害_カメムシ","110","被害量","N0010","都府県","2017000000","2017年","ｔ","10400"
"150","虫害_カメムシ","110","被害量","00043","東北","2017000000","2017年","ｔ","1360"
"150","虫害_カメムシ","110","被害量","00049","北陸","2017000000","2017年","ｔ","373"
"150","虫害_カメムシ","110","被害量","N0004","関東・東山","2017000000","2017年","ｔ","2300"
"150","虫害_カメムシ","110","被害量","00050","東海","2017000000","2017年","ｔ","1470"
"150","虫害_カメムシ","110","被害量","00051","近畿","2017000000","2017年","ｔ","685"
"150","虫害_カメムシ","110","被害量","00053","中国","2017000000","2017年","ｔ","1010"
"150","虫害_カメムシ","110","被害量","00054","四国","2017000000","2017年","ｔ","804"
"150","虫害_カメムシ","110","被害量","00056","九州","2017000000","2017年","ｔ","2440"
"150","虫害_カメムシ","110","被害量","00057","沖縄","2017000000","2017年","ｔ","－"
"150","虫害_カメムシ","110","被害量","01000","北海道","2017000000","2017年","ｔ","148"
"150","虫害_カメムシ","110","被害量","02000","青森県","2017000000","2017年","ｔ","68"
"150","虫害_カメムシ","110","被害量","03000","岩手県","2017000000","2017年","ｔ","34"
"150","虫害_カメムシ","110","被害量","04000","宮城県","2017000000","2017年","ｔ","312"
"150","虫害_カメムシ","110","被害量","05000","秋田県","2017000000","2017年","ｔ","231"
"150","虫害_カメムシ","110","被害量","06000","山形県","2017000000","2017年","ｔ","395"
"150","虫害_カメムシ","110","被害量","07000","福島県","2017000000","2017年","ｔ","321"
"150","虫害_カメムシ","110","被害量","08000","茨城県","2017000000","2017年","ｔ","1240"
"150","虫害_カメムシ","110","被害量","09000","栃木県","2017000000","2017年","ｔ","310"
"150","虫害_カメムシ","110","被害量","10000","群馬県","2017000000","2017年","ｔ","93"
"150","虫害_カメムシ","110","被害量","11000","埼玉県","2017000000","2017年","ｔ","75"
"150","虫害_カメムシ","110","被害量","12000","千葉県","2017000000","2017年","ｔ","210"
"150","虫害_カメムシ","110","被害量","13000","東京都","2017000000","2017年","ｔ","1"
"150","虫害_カメムシ","110","被害量","14000","神奈川県","2017000000","2017年","ｔ","0"
"150","虫害_カメムシ","110","被害量","15000","新潟県","2017000000","2017年","ｔ","194"
"150","虫害_カメムシ","110","被害量","16000","富山県","2017000000","2017年","ｔ","25"
"150","虫害_カメムシ","110","被害量","17000","石川県","2017000000","2017年","ｔ","42"
"150","虫害_カメムシ","110","被害量","18000","福井県","2017000000","2017年","ｔ","112"
"150","虫害_カメムシ","110","被害量","19000","山梨県","2017000000","2017年","ｔ","50"
"150","虫害_カメムシ","110","被害量","20000","長野県","2017000000","2017年","ｔ","319"
"150","虫害_カメムシ","110","被害量","21000","岐阜県","2017000000","2017年","ｔ","158"
"150","虫害_カメムシ","110","被害量","22000","静岡県","2017000000","2017年","ｔ","305"
"150","虫害_カメムシ","110","被害量","23000","愛知県","2017000000","2017年","ｔ","235"
"150","虫害_カメムシ","110","被害量","24000","三重県","2017000000","2017年","ｔ","771"
"150","虫害_カメムシ","110","被害量","25000","滋賀県","2017000000","2017年","ｔ","230"
"150","虫害_カメムシ","110","被害量","26000","京都府","2017000000","2017年","ｔ","124"
"150","虫害_カメムシ","110","被害量","27000","大阪府","2017000000","2017年","ｔ","20"
"150","虫害_カメムシ","110","被害量","28000","兵庫県","2017000000","2017年","ｔ","179"
"150","虫害_カメムシ","110","被害量","29000","奈良県","2017000000","2017年","ｔ","82"
"150","虫害_カメムシ","110","被害量","30000","和歌山県","2017000000","2017年","ｔ","50"
"150","虫害_カメムシ","110","被害量","31000","鳥取県","2017000000","2017年","ｔ","36"
"150","虫害_カメムシ","110","被害量","32000","島根県","2017000000","2017年","ｔ","150"
"150","虫害_カメムシ","110","被害量","33000","岡山県","2017000000","2017年","ｔ","518"
"150","虫害_カメムシ","110","被害量","34000","広島県","2017000000","2017年","ｔ","239"
"150","虫害_カメムシ","110","被害量","35000","山口県","2017000000","2017年","ｔ","66"
"150","虫害_カメムシ","110","被害量","36000","徳島県","2017000000","2017年","ｔ","165"
"150","虫害_カメムシ","110","被害量","37000","香川県","2017000000","2017年","ｔ","146"
"150","虫害_カメムシ","110","被害量","38000","愛媛県","2017000000","2017年","ｔ","167"
"150","虫害_カメムシ","110","被害量","39000","高知県","2017000000","2017年","ｔ","326"
"150","虫害_カメムシ","110","被害量","40000","福岡県","2017000000","2017年","ｔ","320"
"150","虫害_カメムシ","110","被害量","41000","佐賀県","2017000000","2017年","ｔ","60"
"150","虫害_カメムシ","110","被害量","42000","長崎県","2017000000","2017年","ｔ","15"
"150","虫害_カメムシ","110","被害量","43000","熊本県","2017000000","2017年","ｔ","92"
"150","虫害_カメムシ","110","被害量","44000","大分県","2017000000","2017年","ｔ","113"
"150","虫害_カメムシ","110","被害量","45000","宮崎県","2017000000","2017年","ｔ","839"
"150","虫害_カメムシ","110","被害量","46000","鹿児島県","2017000000","2017年","ｔ","1000"
"150","虫害_カメムシ","110","被害量","47000","沖縄県","2017000000","2017年","ｔ","－"
"150","虫害_カメムシ","110","被害量","N0001","関東農政局","2017000000","2017年","ｔ","2600"
"150","虫害_カメムシ","110","被害量","N0002","東海農政局","2017000000","2017年","ｔ","1160"
"150","虫害_カメムシ","110","被害量","N0003","中国四国農政局","2017000000","2017年","ｔ","1810"
"150","虫害_カメムシ","120","被害率_実数","00000","全国","2017000000","2017年","％","0.1"
"150","虫害_カメムシ","120","被害率_実数","00042","北海道","2017000000","2017年","％","0.0"
"150","虫害_カメムシ","120","被害率_実数","N0010","都府県","2017000000","2017年","％","0.1"
"150","虫害_カメムシ","120","被害率_実数","00043","東北","2017000000","2017年","％","0.1"
"150","虫害_カメムシ","120","被害率_実数","00049","北陸","2017000000","2017年","％","0.0"
"150","虫害_カメムシ","120","被害率_実数","N0004","関東・東山","2017000000","2017年","％","0.2"
"150","虫害_カメムシ","120","被害率_実数","00050","東海","2017000000","2017年","％","0.3"
"150","虫害_カメムシ","120","被害率_実数","00051","近畿","2017000000","2017年","％","0.1"
"150","虫害_カメムシ","120","被害率_実数","00053","中国","2017000000","2017年","％","0.2"
"150","虫害_カメムシ","120","被害率_実数","00054","四国","2017000000","2017年","％","0.3"
"150","虫害_カメムシ","120","被害率_実数","00056","九州","2017000000","2017年","％","0.3"
"150","虫害_カメムシ","120","被害率_実数","00057","沖縄","2017000000","2017年","％","－"
"150","虫害_カメムシ","120","被害率_実数","01000","北海道","2017000000","2017年","％","0.0"
"150","虫害_カメムシ","120","被害率_実数","02000","青森県","2017000000","2017年","％","0.0"
"150","虫害_カメムシ","120","被害率_実数","03000","岩手県","2017000000","2017年","％","0.0"
"150","虫害_カメムシ","120","被害率_実数","04000","宮城県","2017000000","2017年","％","0.1"
"150","虫害_カメムシ","120","被害率_実数","05000","秋田県","2017000000","2017年","％","0.0"
"150","虫害_カメムシ","120","被害率_実数","06000","山形県","2017000000","2017年","％","0.1"
"150","虫害_カメムシ","120","被害率_実数","07000","福島県","2017000000","2017年","％","0.1"
"150","虫害_カメムシ","120","被害率_実数","08000","茨城県","2017000000","2017年","％","0.3"
"150","虫害_カメムシ","120","被害率_実数","09000","栃木県","2017000000","2017年","％","0.1"
"150","虫害_カメムシ","120","被害率_実数","10000","群馬県","2017000000","2017年","％","0.1"
"150","虫害_カメムシ","120","被害率_実数","11000","埼玉県","2017000000","2017年","％","0.0"
"150","虫害_カメムシ","120","被害率_実数","12000","千葉県","2017000000","2017年","％","0.1"
"150","虫害_カメムシ","120","被害率_実数","13000","東京都","2017000000","2017年","％","0.2"
"150","虫害_カメムシ","120","被害率_実数","14000","神奈川県","2017000000","2017年","％","0.0"
"150","虫害_カメムシ","120","被害率_実数","15000","新潟県","2017000000","2017年","％","0.0"
"150","虫害_カメムシ","120","被害率_実数","16000","富山県","2017000000","2017年","％","0.0"
"150","虫害_カメムシ","120","被害率_実数","17000","石川県","2017000000","2017年","％","0.0"
"150","虫害_カメムシ","120","被害率_実数","18000","福井県","2017000000","2017年","％","0.1"
"150","虫害_カメムシ","120","被害率_実数","19000","山梨県","2017000000","2017年","％","0.2"
"150","虫害_カメムシ","120","被害率_実数","20000","長野県","2017000000","2017年","％","0.2"
"150","虫害_カメムシ","120","被害率_実数","21000","岐阜県","2017000000","2017年","％","0.1"
"150","虫害_カメムシ","120","被害率_実数","22000","静岡県","2017000000","2017年","％","0.4"
"150","虫害_カメムシ","120","被害率_実数","23000","愛知県","2017000000","2017年","％","0.2"
"150","虫害_カメムシ","120","被害率_実数","24000","三重県","2017000000","2017年","％","0.6"
"150","虫害_カメムシ","120","被害率_実数","25000","滋賀県","2017000000","2017年","％","0.1"
"150","虫害_カメムシ","120","被害率_実数","26000","京都府","2017000000","2017年","％","0.2"
"150","虫害_カメムシ","120","被害率_実数","27000","大阪府","2017000000","2017年","％","0.1"
"150","虫害_カメムシ","120","被害率_実数","28000","兵庫県","2017000000","2017年","％","0.1"
"150","虫害_カメムシ","120","被害率_実数","29000","奈良県","2017000000","2017年","％","0.2"
"150","虫害_カメムシ","120","被害率_実数","30000","和歌山県","2017000000","2017年","％","0.2"
"150","虫害_カメムシ","120","被害率_実数","31000","鳥取県","2017000000","2017年","％","0.1"
"150","虫害_カメムシ","120","被害率_実数","32000","島根県","2017000000","2017年","％","0.2"
"150","虫害_カメムシ","120","被害率_実数","33000","岡山県","2017000000","2017年","％","0.3"
"150","虫害_カメムシ","120","被害率_実数","34000","広島県","2017000000","2017年","％","0.2"
"150","虫害_カメムシ","120","被害率_実数","35000","山口県","2017000000","2017年","％","0.1"
"150","虫害_カメムシ","120","被害率_実数","36000","徳島県","2017000000","2017年","％","0.3"
"150","虫害_カメムシ","120","被害率_実数","37000","香川県","2017000000","2017年","％","0.2"
"150","虫害_カメムシ","120","被害率_実数","38000","愛媛県","2017000000","2017年","％","0.2"
"150","虫害_カメムシ","120","被害率_実数","39000","高知県","2017000000","2017年","％","0.6"
"150","虫害_カメムシ","120","被害率_実数","40000","福岡県","2017000000","2017年","％","0.2"
"150","虫害_カメムシ","120","被害率_実数","41000","佐賀県","2017000000","2017年","％","0.0"
"150","虫害_カメムシ","120","被害率_実数","42000","長崎県","2017000000","2017年","％","0.0"
"150","虫害_カメムシ","120","被害率_実数","43000","熊本県","2017000000","2017年","％","0.1"
"150","虫害_カメムシ","120","被害率_実数","44000","大分県","2017000000","2017年","％","0.1"
"150","虫害_カメムシ","120","被害率_実数","45000","宮崎県","2017000000","2017年","％","1.0"
"150","虫害_カメムシ","120","被害率_実数","46000","鹿児島県","2017000000","2017年","％","1.0"
"150","虫害_カメムシ","120","被害率_実数","47000","沖縄県","2017000000","2017年","％","－"
"150","虫害_カメムシ","120","被害率_実数","N0001","関東農政局","2017000000","2017年","％","0.2"
"150","虫害_カメムシ","120","被害率_実数","N0002","東海農政局","2017000000","2017年","％","0.3"
"150","虫害_カメムシ","120","被害率_実数","N0003","中国四国農政局","2017000000","2017年","％","0.2"
"150","虫害_カメムシ","130","被害率_対前年差","00000","全国","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"150","虫害_カメムシ","130","被害率_対前年差","00042","北海道","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"150","虫害_カメムシ","130","被害率_対前年差","N0010","都府県","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"150","虫害_カメムシ","130","被害率_対前年差","00043","東北","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"150","虫害_カメムシ","130","被害率_対前年差","00049","北陸","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"150","虫害_カメムシ","130","被害率_対前年差","N0004","関東・東山","2017000000","2017年","ﾎﾟｲﾝﾄ","0.1"
"150","虫害_カメムシ","130","被害率_対前年差","00050","東海","2017000000","2017年","ﾎﾟｲﾝﾄ","0.1"
"150","虫害_カメムシ","130","被害率_対前年差","00051","近畿","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"150","虫害_カメムシ","130","被害率_対前年差","00053","中国","2017000000","2017年","ﾎﾟｲﾝﾄ","0.0"
"150","虫害_カメムシ","130","被害率_対前年差","00054","四国","2017000000","2017年","ﾎﾟｲﾝﾄ","0.1"
"150","虫害_カメムシ","130","被害率_対前年差","00056","九州","2017000000","2017年","ﾎﾟｲﾝﾄ","0.1"
"150","虫害_カメムシ","130","被害率_対前年差","00057","沖縄","2017000000","2017年","ﾎﾟｲﾝﾄ","－"
