"cat01_code","(F002-30-1-011)被害項目","cat02_code","(F002-30-1-012)被害量","cat03_code","(F002-30-2-006)全国農業地域別・都道府県","unit","value"
"003","被害率_実数","005","虫害_ウンカ","042","(都道府県)_和歌山","％","0.4"
"003","被害率_実数","005","虫害_ウンカ","043","(都道府県)_鳥取","％","0.0"
"003","被害率_実数","005","虫害_ウンカ","044","(都道府県)_島根","％","0.0"
"003","被害率_実数","005","虫害_ウンカ","045","(都道府県)_岡山","％","0.4"
"003","被害率_実数","005","虫害_ウンカ","046","(都道府県)_広島","％","0.0"
"003","被害率_実数","005","虫害_ウンカ","047","(都道府県)_山口","％","0.0"
"003","被害率_実数","005","虫害_ウンカ","048","(都道府県)_徳島","％","0.1"
"003","被害率_実数","005","虫害_ウンカ","049","(都道府県)_香川","％","0.3"
"003","被害率_実数","005","虫害_ウンカ","050","(都道府県)_愛媛","％","0.1"
"003","被害率_実数","005","虫害_ウンカ","051","(都道府県)_高知","％","0.1"
"003","被害率_実数","005","虫害_ウンカ","052","(都道府県)_福岡","％","0.1"
"003","被害率_実数","005","虫害_ウンカ","053","(都道府県)_佐賀","％","0.0"
"003","被害率_実数","005","虫害_ウンカ","054","(都道府県)_長崎","％","0.1"
"003","被害率_実数","005","虫害_ウンカ","055","(都道府県)_熊本","％","0.1"
"003","被害率_実数","005","虫害_ウンカ","056","(都道府県)_大分","％","0.0"
"003","被害率_実数","005","虫害_ウンカ","057","(都道府県)_宮崎","％","0.5"
"003","被害率_実数","005","虫害_ウンカ","058","(都道府県)_鹿児島","％","1.2"
"003","被害率_実数","005","虫害_ウンカ","059","(都道府県)_沖縄","％","－"
"003","被害率_実数","005","虫害_ウンカ","060","関東農政局","％","0.1"
"003","被害率_実数","005","虫害_ウンカ","061","東海農政局","％","0.1"
"003","被害率_実数","005","虫害_ウンカ","062","中国四国農政局","％","0.1"
"003","被害率_実数","006","虫害_カメムシ","001","全国","％","0.2"
"003","被害率_実数","006","虫害_カメムシ","002","(全国農業地域)_北海道","％","0.0"
"003","被害率_実数","006","虫害_カメムシ","003","(全国農業地域)_都府県","％","0.2"
"003","被害率_実数","006","虫害_カメムシ","004","(全国農業地域)_東北","％","0.1"
"003","被害率_実数","006","虫害_カメムシ","005","(全国農業地域)_北陸","％","0.0"
"003","被害率_実数","006","虫害_カメムシ","006","(全国農業地域)_関東・東山","％","0.3"
"003","被害率_実数","006","虫害_カメムシ","007","(全国農業地域)_東海","％","0.4"
"003","被害率_実数","006","虫害_カメムシ","008","(全国農業地域)_近畿","％","0.1"
"003","被害率_実数","006","虫害_カメムシ","009","(全国農業地域)_中国","％","0.2"
"003","被害率_実数","006","虫害_カメムシ","010","(全国農業地域)_四国","％","0.5"
"003","被害率_実数","006","虫害_カメムシ","011","(全国農業地域)_九州","％","0.2"
"003","被害率_実数","006","虫害_カメムシ","012","(全国農業地域)_沖縄","％","－"
"003","被害率_実数","006","虫害_カメムシ","013","(都道府県)_北海道","％","0.0"
"003","被害率_実数","006","虫害_カメムシ","014","(都道府県)_青森","％","0.0"
"003","被害率_実数","006","虫害_カメムシ","015","(都道府県)_岩手","％","0.0"
"003","被害率_実数","006","虫害_カメムシ","016","(都道府県)_宮城","％","0.1"
"003","被害率_実数","006","虫害_カメムシ","017","(都道府県)_秋田","％","0.1"
"003","被害率_実数","006","虫害_カメムシ","018","(都道府県)_山形","％","0.1"
"003","被害率_実数","006","虫害_カメムシ","019","(都道府県)_福島","％","0.1"
"003","被害率_実数","006","虫害_カメムシ","020","(都道府県)_茨城","％","0.8"
"003","被害率_実数","006","虫害_カメムシ","021","(都道府県)_栃木","％","0.3"
"003","被害率_実数","006","虫害_カメムシ","022","(都道府県)_群馬","％","0.2"
"003","被害率_実数","006","虫害_カメムシ","023","(都道府県)_埼玉","％","0.1"
"003","被害率_実数","006","虫害_カメムシ","024","(都道府県)_千葉","％","0.1"
"003","被害率_実数","006","虫害_カメムシ","025","(都道府県)_東京","％","0.2"
"003","被害率_実数","006","虫害_カメムシ","026","(都道府県)_神奈川","％","0.0"
"003","被害率_実数","006","虫害_カメムシ","027","(都道府県)_新潟","％","0.0"
"003","被害率_実数","006","虫害_カメムシ","028","(都道府県)_富山","％","0.0"
"003","被害率_実数","006","虫害_カメムシ","029","(都道府県)_石川","％","0.0"
"003","被害率_実数","006","虫害_カメムシ","030","(都道府県)_福井","％","0.1"
"003","被害率_実数","006","虫害_カメムシ","031","(都道府県)_山梨","％","0.2"
"003","被害率_実数","006","虫害_カメムシ","032","(都道府県)_長野","％","0.2"
"003","被害率_実数","006","虫害_カメムシ","033","(都道府県)_岐阜","％","0.5"
"003","被害率_実数","006","虫害_カメムシ","034","(都道府県)_静岡","％","0.4"
"003","被害率_実数","006","虫害_カメムシ","035","(都道府県)_愛知","％","0.3"
"003","被害率_実数","006","虫害_カメムシ","036","(都道府県)_三重","％","0.2"
"003","被害率_実数","006","虫害_カメムシ","037","(都道府県)_滋賀","％","0.1"
"003","被害率_実数","006","虫害_カメムシ","038","(都道府県)_京都","％","0.1"
"003","被害率_実数","006","虫害_カメムシ","039","(都道府県)_大阪","％","0.1"
"003","被害率_実数","006","虫害_カメムシ","040","(都道府県)_兵庫","％","0.1"
"003","被害率_実数","006","虫害_カメムシ","041","(都道府県)_奈良","％","0.3"
"003","被害率_実数","006","虫害_カメムシ","042","(都道府県)_和歌山","％","0.3"
"003","被害率_実数","006","虫害_カメムシ","043","(都道府県)_鳥取","％","0.1"
"003","被害率_実数","006","虫害_カメムシ","044","(都道府県)_島根","％","0.1"
"003","被害率_実数","006","虫害_カメムシ","045","(都道府県)_岡山","％","0.2"
"003","被害率_実数","006","虫害_カメムシ","046","(都道府県)_広島","％","0.2"
"003","被害率_実数","006","虫害_カメムシ","047","(都道府県)_山口","％","0.1"
"003","被害率_実数","006","虫害_カメムシ","048","(都道府県)_徳島","％","0.3"
"003","被害率_実数","006","虫害_カメムシ","049","(都道府県)_香川","％","0.2"
"003","被害率_実数","006","虫害_カメムシ","050","(都道府県)_愛媛","％","1.0"
"003","被害率_実数","006","虫害_カメムシ","051","(都道府県)_高知","％","0.4"
"003","被害率_実数","006","虫害_カメムシ","052","(都道府県)_福岡","％","0.1"
"003","被害率_実数","006","虫害_カメムシ","053","(都道府県)_佐賀","％","0.0"
"003","被害率_実数","006","虫害_カメムシ","054","(都道府県)_長崎","％","0.0"
"003","被害率_実数","006","虫害_カメムシ","055","(都道府県)_熊本","％","0.0"
"003","被害率_実数","006","虫害_カメムシ","056","(都道府県)_大分","％","0.1"
"003","被害率_実数","006","虫害_カメムシ","057","(都道府県)_宮崎","％","0.4"
"003","被害率_実数","006","虫害_カメムシ","058","(都道府県)_鹿児島","％","0.9"
"003","被害率_実数","006","虫害_カメムシ","059","(都道府県)_沖縄","％","－"
"003","被害率_実数","006","虫害_カメムシ","060","関東農政局","％","0.3"
"003","被害率_実数","006","虫害_カメムシ","061","東海農政局","％","0.4"
"003","被害率_実数","006","虫害_カメムシ","062","中国四国農政局","％","0.3"
"004","被害率_対前年差","001","気象被害_冷害","001","全国","ﾎﾟｲﾝﾄ","-0.1"
"004","被害率_対前年差","001","気象被害_冷害","002","(全国農業地域)_北海道","ﾎﾟｲﾝﾄ","3.9"
"004","被害率_対前年差","001","気象被害_冷害","003","(全国農業地域)_都府県","ﾎﾟｲﾝﾄ","-0.5"
"004","被害率_対前年差","001","気象被害_冷害","004","(全国農業地域)_東北","ﾎﾟｲﾝﾄ","-1.2"
"004","被害率_対前年差","001","気象被害_冷害","005","(全国農業地域)_北陸","ﾎﾟｲﾝﾄ","0.0"
"004","被害率_対前年差","001","気象被害_冷害","006","(全国農業地域)_関東・東山","ﾎﾟｲﾝﾄ","-0.4"
"004","被害率_対前年差","001","気象被害_冷害","007","(全国農業地域)_東海","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","008","(全国農業地域)_近畿","ﾎﾟｲﾝﾄ","0.0"
"004","被害率_対前年差","001","気象被害_冷害","009","(全国農業地域)_中国","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","010","(全国農業地域)_四国","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","011","(全国農業地域)_九州","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","012","(全国農業地域)_沖縄","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","013","(都道府県)_北海道","ﾎﾟｲﾝﾄ","3.9"
"004","被害率_対前年差","001","気象被害_冷害","014","(都道府県)_青森","ﾎﾟｲﾝﾄ","-1.0"
"004","被害率_対前年差","001","気象被害_冷害","015","(都道府県)_岩手","ﾎﾟｲﾝﾄ","-1.3"
"004","被害率_対前年差","001","気象被害_冷害","016","(都道府県)_宮城","ﾎﾟｲﾝﾄ","-1.2"
"004","被害率_対前年差","001","気象被害_冷害","017","(都道府県)_秋田","ﾎﾟｲﾝﾄ","-0.2"
"004","被害率_対前年差","001","気象被害_冷害","018","(都道府県)_山形","ﾎﾟｲﾝﾄ","-2.8"
"004","被害率_対前年差","001","気象被害_冷害","019","(都道府県)_福島","ﾎﾟｲﾝﾄ","-0.6"
"004","被害率_対前年差","001","気象被害_冷害","020","(都道府県)_茨城","ﾎﾟｲﾝﾄ","-0.4"
"004","被害率_対前年差","001","気象被害_冷害","021","(都道府県)_栃木","ﾎﾟｲﾝﾄ","-1.6"
"004","被害率_対前年差","001","気象被害_冷害","022","(都道府県)_群馬","ﾎﾟｲﾝﾄ","0.0"
"004","被害率_対前年差","001","気象被害_冷害","023","(都道府県)_埼玉","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","024","(都道府県)_千葉","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","025","(都道府県)_東京","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","026","(都道府県)_神奈川","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","027","(都道府県)_新潟","ﾎﾟｲﾝﾄ","0.0"
"004","被害率_対前年差","001","気象被害_冷害","028","(都道府県)_富山","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","029","(都道府県)_石川","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","030","(都道府県)_福井","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","031","(都道府県)_山梨","ﾎﾟｲﾝﾄ","-0.2"
"004","被害率_対前年差","001","気象被害_冷害","032","(都道府県)_長野","ﾎﾟｲﾝﾄ","-0.1"
"004","被害率_対前年差","001","気象被害_冷害","033","(都道府県)_岐阜","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","034","(都道府県)_静岡","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","035","(都道府県)_愛知","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","036","(都道府県)_三重","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","037","(都道府県)_滋賀","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","038","(都道府県)_京都","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","039","(都道府県)_大阪","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","040","(都道府県)_兵庫","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","041","(都道府県)_奈良","ﾎﾟｲﾝﾄ","0.0"
"004","被害率_対前年差","001","気象被害_冷害","042","(都道府県)_和歌山","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","043","(都道府県)_鳥取","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","044","(都道府県)_島根","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","045","(都道府県)_岡山","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","046","(都道府県)_広島","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","047","(都道府県)_山口","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","048","(都道府県)_徳島","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","049","(都道府県)_香川","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","050","(都道府県)_愛媛","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","051","(都道府県)_高知","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","052","(都道府県)_福岡","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","053","(都道府県)_佐賀","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","054","(都道府県)_長崎","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","055","(都道府県)_熊本","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","056","(都道府県)_大分","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","057","(都道府県)_宮崎","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","058","(都道府県)_鹿児島","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","059","(都道府県)_沖縄","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","060","関東農政局","ﾎﾟｲﾝﾄ","-0.4"
"004","被害率_対前年差","001","気象被害_冷害","061","東海農政局","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","001","気象被害_冷害","062","中国四国農政局","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","002","気象被害_日照不足","001","全国","ﾎﾟｲﾝﾄ","0.1"
"004","被害率_対前年差","002","気象被害_日照不足","002","(全国農業地域)_北海道","ﾎﾟｲﾝﾄ","7.5"
"004","被害率_対前年差","002","気象被害_日照不足","003","(全国農業地域)_都府県","ﾎﾟｲﾝﾄ","-0.5"
"004","被害率_対前年差","002","気象被害_日照不足","004","(全国農業地域)_東北","ﾎﾟｲﾝﾄ","-0.6"
"004","被害率_対前年差","002","気象被害_日照不足","005","(全国農業地域)_北陸","ﾎﾟｲﾝﾄ","0.1"
"004","被害率_対前年差","002","気象被害_日照不足","006","(全国農業地域)_関東・東山","ﾎﾟｲﾝﾄ","-2.4"
"004","被害率_対前年差","002","気象被害_日照不足","007","(全国農業地域)_東海","ﾎﾟｲﾝﾄ","-0.8"
"004","被害率_対前年差","002","気象被害_日照不足","008","(全国農業地域)_近畿","ﾎﾟｲﾝﾄ","1.4"
"004","被害率_対前年差","002","気象被害_日照不足","009","(全国農業地域)_中国","ﾎﾟｲﾝﾄ","1.1"
"004","被害率_対前年差","002","気象被害_日照不足","010","(全国農業地域)_四国","ﾎﾟｲﾝﾄ","0.3"
"004","被害率_対前年差","002","気象被害_日照不足","011","(全国農業地域)_九州","ﾎﾟｲﾝﾄ","0.0"
"004","被害率_対前年差","002","気象被害_日照不足","012","(全国農業地域)_沖縄","ﾎﾟｲﾝﾄ","-1.1"
"004","被害率_対前年差","002","気象被害_日照不足","013","(都道府県)_北海道","ﾎﾟｲﾝﾄ","7.5"
"004","被害率_対前年差","002","気象被害_日照不足","014","(都道府県)_青森","ﾎﾟｲﾝﾄ","2.0"
"004","被害率_対前年差","002","気象被害_日照不足","015","(都道府県)_岩手","ﾎﾟｲﾝﾄ","-3.3"
"004","被害率_対前年差","002","気象被害_日照不足","016","(都道府県)_宮城","ﾎﾟｲﾝﾄ","-3.8"
"004","被害率_対前年差","002","気象被害_日照不足","017","(都道府県)_秋田","ﾎﾟｲﾝﾄ","0.7"
"004","被害率_対前年差","002","気象被害_日照不足","018","(都道府県)_山形","ﾎﾟｲﾝﾄ","2.2"
"004","被害率_対前年差","002","気象被害_日照不足","019","(都道府県)_福島","ﾎﾟｲﾝﾄ","-2.0"
"004","被害率_対前年差","002","気象被害_日照不足","020","(都道府県)_茨城","ﾎﾟｲﾝﾄ","-1.8"
"004","被害率_対前年差","002","気象被害_日照不足","021","(都道府県)_栃木","ﾎﾟｲﾝﾄ","-7.1"
"004","被害率_対前年差","002","気象被害_日照不足","022","(都道府県)_群馬","ﾎﾟｲﾝﾄ","-2.8"
"004","被害率_対前年差","002","気象被害_日照不足","023","(都道府県)_埼玉","ﾎﾟｲﾝﾄ","-0.4"
"004","被害率_対前年差","002","気象被害_日照不足","024","(都道府県)_千葉","ﾎﾟｲﾝﾄ","-1.2"
"004","被害率_対前年差","002","気象被害_日照不足","025","(都道府県)_東京","ﾎﾟｲﾝﾄ","-2.4"
"004","被害率_対前年差","002","気象被害_日照不足","026","(都道府県)_神奈川","ﾎﾟｲﾝﾄ","-1.2"
"004","被害率_対前年差","002","気象被害_日照不足","027","(都道府県)_新潟","ﾎﾟｲﾝﾄ","0.4"
"004","被害率_対前年差","002","気象被害_日照不足","028","(都道府県)_富山","ﾎﾟｲﾝﾄ","-0.4"
"004","被害率_対前年差","002","気象被害_日照不足","029","(都道府県)_石川","ﾎﾟｲﾝﾄ","-0.7"
"004","被害率_対前年差","002","気象被害_日照不足","030","(都道府県)_福井","ﾎﾟｲﾝﾄ","0.1"
"004","被害率_対前年差","002","気象被害_日照不足","031","(都道府県)_山梨","ﾎﾟｲﾝﾄ","-0.4"
"004","被害率_対前年差","002","気象被害_日照不足","032","(都道府県)_長野","ﾎﾟｲﾝﾄ","0.3"
"004","被害率_対前年差","002","気象被害_日照不足","033","(都道府県)_岐阜","ﾎﾟｲﾝﾄ","0.6"
"004","被害率_対前年差","002","気象被害_日照不足","034","(都道府県)_静岡","ﾎﾟｲﾝﾄ","0.2"
"004","被害率_対前年差","002","気象被害_日照不足","035","(都道府県)_愛知","ﾎﾟｲﾝﾄ","0.8"
"004","被害率_対前年差","002","気象被害_日照不足","036","(都道府県)_三重","ﾎﾟｲﾝﾄ","-4.2"
"004","被害率_対前年差","002","気象被害_日照不足","037","(都道府県)_滋賀","ﾎﾟｲﾝﾄ","0.5"
"004","被害率_対前年差","002","気象被害_日照不足","038","(都道府県)_京都","ﾎﾟｲﾝﾄ","3.7"
"004","被害率_対前年差","002","気象被害_日照不足","039","(都道府県)_大阪","ﾎﾟｲﾝﾄ","1.2"
"004","被害率_対前年差","002","気象被害_日照不足","040","(都道府県)_兵庫","ﾎﾟｲﾝﾄ","2.0"
"004","被害率_対前年差","002","気象被害_日照不足","041","(都道府県)_奈良","ﾎﾟｲﾝﾄ","0.2"
"004","被害率_対前年差","002","気象被害_日照不足","042","(都道府県)_和歌山","ﾎﾟｲﾝﾄ","0.2"
"004","被害率_対前年差","002","気象被害_日照不足","043","(都道府県)_鳥取","ﾎﾟｲﾝﾄ","4.0"
"004","被害率_対前年差","002","気象被害_日照不足","044","(都道府県)_島根","ﾎﾟｲﾝﾄ","0.8"
"004","被害率_対前年差","002","気象被害_日照不足","045","(都道府県)_岡山","ﾎﾟｲﾝﾄ","2.1"
"004","被害率_対前年差","002","気象被害_日照不足","046","(都道府県)_広島","ﾎﾟｲﾝﾄ","-0.6"
"004","被害率_対前年差","002","気象被害_日照不足","047","(都道府県)_山口","ﾎﾟｲﾝﾄ","-0.2"
"004","被害率_対前年差","002","気象被害_日照不足","048","(都道府県)_徳島","ﾎﾟｲﾝﾄ","-0.5"
"004","被害率_対前年差","002","気象被害_日照不足","049","(都道府県)_香川","ﾎﾟｲﾝﾄ","1.1"
"004","被害率_対前年差","002","気象被害_日照不足","050","(都道府県)_愛媛","ﾎﾟｲﾝﾄ","0.0"
"004","被害率_対前年差","002","気象被害_日照不足","051","(都道府県)_高知","ﾎﾟｲﾝﾄ","0.7"
"004","被害率_対前年差","002","気象被害_日照不足","052","(都道府県)_福岡","ﾎﾟｲﾝﾄ","-0.4"
"004","被害率_対前年差","002","気象被害_日照不足","053","(都道府県)_佐賀","ﾎﾟｲﾝﾄ","0.2"
"004","被害率_対前年差","002","気象被害_日照不足","054","(都道府県)_長崎","ﾎﾟｲﾝﾄ","-0.5"
"004","被害率_対前年差","002","気象被害_日照不足","055","(都道府県)_熊本","ﾎﾟｲﾝﾄ","-0.7"
"004","被害率_対前年差","002","気象被害_日照不足","056","(都道府県)_大分","ﾎﾟｲﾝﾄ","1.9"
"004","被害率_対前年差","002","気象被害_日照不足","057","(都道府県)_宮崎","ﾎﾟｲﾝﾄ","3.3"
"004","被害率_対前年差","002","気象被害_日照不足","058","(都道府県)_鹿児島","ﾎﾟｲﾝﾄ","-2.1"
"004","被害率_対前年差","002","気象被害_日照不足","059","(都道府県)_沖縄","ﾎﾟｲﾝﾄ","-1.1"
"004","被害率_対前年差","002","気象被害_日照不足","060","関東農政局","ﾎﾟｲﾝﾄ","-2.2"
"004","被害率_対前年差","002","気象被害_日照不足","061","東海農政局","ﾎﾟｲﾝﾄ","-1.0"
"004","被害率_対前年差","002","気象被害_日照不足","062","中国四国農政局","ﾎﾟｲﾝﾄ","0.8"
"004","被害率_対前年差","003","気象被害_高温障害","001","全国","ﾎﾟｲﾝﾄ","1.0"
"004","被害率_対前年差","003","気象被害_高温障害","002","(全国農業地域)_北海道","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","003","気象被害_高温障害","003","(全国農業地域)_都府県","ﾎﾟｲﾝﾄ","1.1"
"004","被害率_対前年差","003","気象被害_高温障害","004","(全国農業地域)_東北","ﾎﾟｲﾝﾄ","0.9"
"004","被害率_対前年差","003","気象被害_高温障害","005","(全国農業地域)_北陸","ﾎﾟｲﾝﾄ","1.5"
"004","被害率_対前年差","003","気象被害_高温障害","006","(全国農業地域)_関東・東山","ﾎﾟｲﾝﾄ","2.0"
"004","被害率_対前年差","003","気象被害_高温障害","007","(全国農業地域)_東海","ﾎﾟｲﾝﾄ","1.3"
"004","被害率_対前年差","003","気象被害_高温障害","008","(全国農業地域)_近畿","ﾎﾟｲﾝﾄ","0.2"
"004","被害率_対前年差","003","気象被害_高温障害","009","(全国農業地域)_中国","ﾎﾟｲﾝﾄ","0.9"
"004","被害率_対前年差","003","気象被害_高温障害","010","(全国農業地域)_四国","ﾎﾟｲﾝﾄ","0.7"
"004","被害率_対前年差","003","気象被害_高温障害","011","(全国農業地域)_九州","ﾎﾟｲﾝﾄ","0.2"
"004","被害率_対前年差","003","気象被害_高温障害","012","(全国農業地域)_沖縄","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","003","気象被害_高温障害","013","(都道府県)_北海道","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","003","気象被害_高温障害","014","(都道府県)_青森","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","003","気象被害_高温障害","015","(都道府県)_岩手","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","003","気象被害_高温障害","016","(都道府県)_宮城","ﾎﾟｲﾝﾄ","0.1"
"004","被害率_対前年差","003","気象被害_高温障害","017","(都道府県)_秋田","ﾎﾟｲﾝﾄ","0.1"
"004","被害率_対前年差","003","気象被害_高温障害","018","(都道府県)_山形","ﾎﾟｲﾝﾄ","3.7"
"004","被害率_対前年差","003","気象被害_高温障害","019","(都道府県)_福島","ﾎﾟｲﾝﾄ","1.4"
"004","被害率_対前年差","003","気象被害_高温障害","020","(都道府県)_茨城","ﾎﾟｲﾝﾄ","3.9"
"004","被害率_対前年差","003","気象被害_高温障害","021","(都道府県)_栃木","ﾎﾟｲﾝﾄ","1.2"
"004","被害率_対前年差","003","気象被害_高温障害","022","(都道府県)_群馬","ﾎﾟｲﾝﾄ","0.7"
"004","被害率_対前年差","003","気象被害_高温障害","023","(都道府県)_埼玉","ﾎﾟｲﾝﾄ","1.8"
"004","被害率_対前年差","003","気象被害_高温障害","024","(都道府県)_千葉","ﾎﾟｲﾝﾄ","1.7"
"004","被害率_対前年差","003","気象被害_高温障害","025","(都道府県)_東京","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","003","気象被害_高温障害","026","(都道府県)_神奈川","ﾎﾟｲﾝﾄ","－"
"004","被害率_対前年差","003","気象被害_高温障害","027","(都道府県)_新潟","ﾎﾟｲﾝﾄ","2.0"
"004","被害率_対前年差","003","気象被害_高温障害","028","(都道府県)_富山","ﾎﾟｲﾝﾄ","0.7"
"004","被害率_対前年差","003","気象被害_高温障害","029","(都道府県)_石川","ﾎﾟｲﾝﾄ","1.0"
"004","被害率_対前年差","003","気象被害_高温障害","030","(都道府県)_福井","ﾎﾟｲﾝﾄ","1.1"
"004","被害率_対前年差","003","気象被害_高温障害","031","(都道府県)_山梨","ﾎﾟｲﾝﾄ","1.4"
"004","被害率_対前年差","003","気象被害_高温障害","032","(都道府県)_長野","ﾎﾟｲﾝﾄ","1.3"
"004","被害率_対前年差","003","気象被害_高温障害","033","(都道府県)_岐阜","ﾎﾟｲﾝﾄ","0.3"
"004","被害率_対前年差","003","気象被害_高温障害","034","(都道府県)_静岡","ﾎﾟｲﾝﾄ","1.2"
"004","被害率_対前年差","003","気象被害_高温障害","035","(都道府県)_愛知","ﾎﾟｲﾝﾄ","1.3"
"004","被害率_対前年差","003","気象被害_高温障害","036","(都道府県)_三重","ﾎﾟｲﾝﾄ","2.4"
"004","被害率_対前年差","003","気象被害_高温障害","037","(都道府県)_滋賀","ﾎﾟｲﾝﾄ","0.2"
"004","被害率_対前年差","003","気象被害_高温障害","038","(都道府県)_京都","ﾎﾟｲﾝﾄ","0.0"
"004","被害率_対前年差","003","気象被害_高温障害","039","(都道府県)_大阪","ﾎﾟｲﾝﾄ","0.1"
"004","被害率_対前年差","003","気象被害_高温障害","040","(都道府県)_兵庫","ﾎﾟｲﾝﾄ","0.3"
"004","被害率_対前年差","003","気象被害_高温障害","041","(都道府県)_奈良","ﾎﾟｲﾝﾄ","0.1"
"004","被害率_対前年差","003","気象被害_高温障害","042","(都道府県)_和歌山","ﾎﾟｲﾝﾄ","0.0"
"004","被害率_対前年差","003","気象被害_高温障害","043","(都道府県)_鳥取","ﾎﾟｲﾝﾄ","0.9"
"004","被害率_対前年差","003","気象被害_高温障害","044","(都道府県)_島根","ﾎﾟｲﾝﾄ","0.6"
"004","被害率_対前年差","003","気象被害_高温障害","045","(都道府県)_岡山","ﾎﾟｲﾝﾄ","0.6"
"004","被害率_対前年差","003","気象被害_高温障害","046","(都道府県)_広島","ﾎﾟｲﾝﾄ","2.3"
"004","被害率_対前年差","003","気象被害_高温障害","047","(都道府県)_山口","ﾎﾟｲﾝﾄ","0.4"
"004","被害率_対前年差","003","気象被害_高温障害","048","(都道府県)_徳島","ﾎﾟｲﾝﾄ","1.1"
"004","被害率_対前年差","003","気象被害_高温障害","049","(都道府県)_香川","ﾎﾟｲﾝﾄ","0.0"
"004","被害率_対前年差","003","気象被害_高温障害","050","(都道府県)_愛媛","ﾎﾟｲﾝﾄ","1.1"
"004","被害率_対前年差","003","気象被害_高温障害","051","(都道府県)_高知","ﾎﾟｲﾝﾄ","0.6"
"004","被害率_対前年差","003","気象被害_高温障害","052","(都道府県)_福岡","ﾎﾟｲﾝﾄ","0.0"
"004","被害率_対前年差","003","気象被害_高温障害","053","(都道府県)_佐賀","ﾎﾟｲﾝﾄ","0.3"
"004","被害率_対前年差","003","気象被害_高温障害","054","(都道府県)_長崎","ﾎﾟｲﾝﾄ","0.1"
"004","被害率_対前年差","003","気象被害_高温障害","055","(都道府県)_熊本","ﾎﾟｲﾝﾄ","0.3"
