,date,降水量_香川
968,2022-08-26,0.0
969,2022-08-27,0.0
970,2022-08-28,0.0
971,2022-08-29,0.6126135832569131
972,2022-08-30,0.0
973,2022-08-31,7.986545599341122
974,2022-09-01,29.472911134351005
975,2022-09-02,12.356427805508053
976,2022-09-03,5.567755620223045
977,2022-09-04,0.0
978,2022-09-05,9.737223645993154
979,2022-09-06,14.102874023202128
980,2022-09-07,0.0
981,2022-09-08,0.0
982,2022-09-09,2.885257714309578
983,2022-09-10,2.777842626614711
984,2022-09-11,0.0
985,2022-09-12,0.0
986,2022-09-13,0.0
987,2022-09-14,0.0
988,2022-09-15,0.0
989,2022-09-16,0.0
990,2022-09-17,16.425994748904166
991,2022-09-18,25.756955789030716
992,2022-09-19,14.224337336710288
993,2022-09-20,0.0
994,2022-09-21,0.0
995,2022-09-22,7.322184236180611
996,2022-09-23,18.043606157496605
997,2022-09-24,0.0
998,2022-09-25,0.0
999,2022-09-26,0.07097887449342116
1000,2022-09-27,13.190589521593216
1001,2022-09-28,0.7851689173324921
1002,2022-09-29,0.0849505745945253
1003,2022-09-30,0.0
1004,2022-10-01,0.0
1005,2022-10-02,0.0
1006,2022-10-03,0.0
1007,2022-10-04,0.0
1008,2022-10-05,0.0
1009,2022-10-06,3.6233522509882734
1010,2022-10-07,11.633436266868252
1011,2022-10-08,0.0
1012,2022-10-09,36.080439153517695
1013,2022-10-10,0.0
1014,2022-10-11,0.0
1015,2022-10-12,0.0
1016,2022-10-13,0.0
1017,2022-10-14,0.0
1018,2022-10-15,0.0
1019,2022-10-16,0.0
1020,2022-10-17,1.7117686318310694
1021,2022-10-18,0.0
1022,2022-10-19,0.0
1023,2022-10-20,0.0
1024,2022-10-21,0.0
1025,2022-10-22,0.0
1026,2022-10-23,0.0
1027,2022-10-24,0.0
1028,2022-10-25,0.0
1029,2022-10-26,0.0
1030,2022-10-27,1.5519643751995469
1031,2022-10-28,0.0
1032,2022-10-29,0.0
1033,2022-10-30,0.0
1034,2022-10-31,7.189314663544734
1035,2022-11-01,13.289802217591157
1036,2022-11-02,0.0
1037,2022-11-03,0.0
1038,2022-11-04,0.0
1039,2022-11-05,0.0
1040,2022-11-06,0.0
1041,2022-11-07,0.0
1042,2022-11-08,0.0
1043,2022-11-09,0.0
1044,2022-11-10,0.0
1045,2022-11-11,0.0
1046,2022-11-12,0.0
1047,2022-11-13,0.0
1048,2022-11-14,0.0
1049,2022-11-15,0.0
1050,2022-11-16,0.0
1051,2022-11-17,0.0
1052,2022-11-18,0.0
1053,2022-11-19,0.0
1054,2022-11-20,2.849163125922933
1055,2022-11-21,0.0
1056,2022-11-22,13.93538726551179
1057,2022-11-23,0.0
1058,2022-11-24,0.0
1059,2022-11-25,9.196321821822716
1060,2022-11-26,0.0
1061,2022-11-27,3.022136876061054
1062,2022-11-28,7.351716879348811
1063,2022-11-29,0.0
1064,2022-11-30,4.7075263777561345
1065,2022-12-01,0.0
1066,2022-12-02,0.0
1067,2022-12-03,0.0
1068,2022-12-04,0.0
1069,2022-12-05,8.001416872640227
1070,2022-12-06,0.0
1071,2022-12-07,0.0
1072,2022-12-08,0.0
1073,2022-12-09,0.0
1074,2022-12-10,0.0
1075,2022-12-11,0.0
1076,2022-12-12,0.656065662791623
1077,2022-12-13,0.0
1078,2022-12-14,0.0
1079,2022-12-15,0.0
1080,2022-12-16,1.384686394685009
1081,2022-12-17,0.7676617867790549
1082,2022-12-18,0.0
1083,2022-12-19,0.0
1084,2022-12-20,0.0
1085,2022-12-21,14.982375925694129
1086,2022-12-22,0.0
1087,2022-12-23,0.0
1088,2022-12-24,0.0
1089,2022-12-25,0.0
1090,2022-12-26,0.0
1091,2022-12-27,0.0
1092,2022-12-28,0.0
1093,2022-12-29,0.0
1094,2022-12-30,0.0
1095,2022-12-31,0.0
1096,2023-01-01,0.0
1097,2023-01-02,1.7521155535322637
1098,2023-01-03,0.0
1099,2023-01-04,0.0
1100,2023-01-05,0.0
1101,2023-01-06,0.0
1102,2023-01-07,0.0
1103,2023-01-08,0.0
1104,2023-01-09,0.0
1105,2023-01-10,0.0
1106,2023-01-11,0.0
1107,2023-01-12,0.0
1108,2023-01-13,6.313522074436047
1109,2023-01-14,0.0
1110,2023-01-15,0.0
1111,2023-01-16,4.462270267033057
1112,2023-01-17,0.0
1113,2023-01-18,0.0
1114,2023-01-19,0.0
1115,2023-01-20,0.0
1116,2023-01-21,0.0
1117,2023-01-22,0.0
1118,2023-01-23,0.0
1119,2023-01-24,0.0
1120,2023-01-25,0.0
1121,2023-01-26,7.774000191527081
1122,2023-01-27,7.800398859249371
1123,2023-01-28,0.0
1124,2023-01-29,0.0
1125,2023-01-30,0.0
1126,2023-01-31,0.0
1127,2023-02-01,0.599695497926148
1128,2023-02-02,0.0
1129,2023-02-03,0.0
1130,2023-02-04,0.0
1131,2023-02-05,0.0
1132,2023-02-06,16.993466372235183
1133,2023-02-07,0.0
1134,2023-02-08,0.0
1135,2023-02-09,0.32701730728149414
1136,2023-02-10,0.0
1137,2023-02-11,0.0
1138,2023-02-12,14.175736690661886
1139,2023-02-13,0.0
1140,2023-02-14,0.0
1141,2023-02-15,0.0
1142,2023-02-16,0.0
1143,2023-02-17,0.0
1144,2023-02-18,0.0
1145,2023-02-19,0.0
1146,2023-02-20,0.0
1147,2023-02-21,0.0
1148,2023-02-22,0.0
1149,2023-02-23,0.0
1150,2023-02-24,0.0
1151,2023-02-25,0.0
1152,2023-02-26,0.0
1153,2023-02-27,0.0
1154,2023-02-28,0.0
1155,2023-03-01,0.0
1156,2023-03-02,0.0
1157,2023-03-03,0.0
1158,2023-03-04,0.0
1159,2023-03-05,0.0
1160,2023-03-06,0.0
1161,2023-03-07,0.0
1162,2023-03-08,0.0
1163,2023-03-09,1.8387542779146056
1164,2023-03-10,0.0
1165,2023-03-11,0.0
1166,2023-03-12,7.028642237859171
1167,2023-03-13,3.8847163302993484
1168,2023-03-14,0.0
1169,2023-03-15,0.0
1170,2023-03-16,0.0
1171,2023-03-17,22.928554717179434
1172,2023-03-18,0.0
1173,2023-03-19,0.0
1174,2023-03-20,0.19675305196447782
1175,2023-03-21,9.964825853357823
1176,2023-03-22,3.716408908053212
1177,2023-03-23,9.86595121768294
1178,2023-03-24,0.0
1179,2023-03-25,1.8647403797769653
1180,2023-03-26,15.728529164448462
1181,2023-03-27,1.4262090737520077
1182,2023-03-28,0.0
1183,2023-03-29,0.0
1184,2023-03-30,0.0
1185,2023-03-31,0.0
1186,2023-04-01,0.0
1187,2023-04-02,0.0
1188,2023-04-03,0.0
1189,2023-04-04,2.076220845350922
1190,2023-04-05,5.673268728636548
1191,2023-04-06,18.227876729226093
1192,2023-04-07,7.461268873480228
1193,2023-04-08,0.0
1194,2023-04-09,0.0
1195,2023-04-10,0.0
1196,2023-04-11,0.0
1197,2023-04-12,0.0
1198,2023-04-13,0.0
1199,2023-04-14,29.917108761089203
1200,2023-04-15,7.744252002894027
1201,2023-04-16,0.0
1202,2023-04-17,0.0
1203,2023-04-18,0.5448075088905696
1204,2023-04-19,9.051757703785432
1205,2023-04-20,0.0
1206,2023-04-21,0.5199936738670814
1207,2023-04-22,0.0
1208,2023-04-23,0.0
1209,2023-04-24,3.543941450262536
1210,2023-04-25,4.723770134246286
1211,2023-04-26,0.0
1212,2023-04-27,0.0
1213,2023-04-28,0.0
1214,2023-04-29,35.642144879871424
1215,2023-04-30,7.411760295397182
1216,2023-05-01,0.0
1217,2023-05-02,0.0
1218,2023-05-03,0.0
1219,2023-05-04,0.0
1220,2023-05-05,0.0
1221,2023-05-06,36.44971397319533
1222,2023-05-07,32.83937531579608
1223,2023-05-08,0.0
1224,2023-05-09,0.0
1225,2023-05-10,0.0
1226,2023-05-11,0.0
1227,2023-05-12,0.0
1228,2023-05-13,22.268211294422482
1229,2023-05-14,0.0
1230,2023-05-15,0.0
1231,2023-05-16,0.0
1232,2023-05-17,0.0
1233,2023-05-18,22.81996617772868
1234,2023-05-19,0.0
1235,2023-05-20,0.0
1236,2023-05-21,0.0
1237,2023-05-22,0.0
1238,2023-05-23,0.0
1239,2023-05-24,0.0
1240,2023-05-25,0.0
1241,2023-05-26,3.1792489906466037
1242,2023-05-27,0.0
1243,2023-05-28,0.0
1244,2023-05-29,40.383563645178434
1245,2023-05-30,0.0
1246,2023-05-31,0.0
1247,2023-06-01,55.472232123978436
1248,2023-06-02,21.478743080271197
1249,2023-06-03,0.0
1250,2023-06-04,0.0
1251,2023-06-05,6.192371577226282
1252,2023-06-06,2.3304154164276234
1253,2023-06-07,0.0
1254,2023-06-08,9.103188292616018
1255,2023-06-09,4.661154168992226
1256,2023-06-10,23.224185741243726
1257,2023-06-11,12.702177242913402
1258,2023-06-12,6.689115731674894
1259,2023-06-13,1.4333589464493315
1260,2023-06-14,0.0
1261,2023-06-15,0.0
1262,2023-06-16,0.0
1263,2023-06-17,0.1877716041490312
1264,2023-06-18,4.665635379657788
1265,2023-06-19,0.0
1266,2023-06-20,1.0579846197721023
1267,2023-06-21,2.687391397197772
1268,2023-06-22,4.947833114857957
1269,2023-06-23,6.152350792048836
1270,2023-06-24,4.786051790906218
1271,2023-06-25,0.0
1272,2023-06-26,1.9630332403922095
1273,2023-06-27,0.0
1274,2023-06-28,0.0
1275,2023-06-29,3.7807517521716845
1276,2023-06-30,13.81191080651667
1277,2023-07-01,11.781021596795188
1278,2023-07-02,0.0
1279,2023-07-03,21.16661966035382
1280,2023-07-04,0.0
1281,2023-07-05,13.756682103159195
1282,2023-07-06,0.0
1283,2023-07-07,10.381360199327661
1284,2023-07-08,21.674870305172565
1285,2023-07-09,0.6952840092488928
1286,2023-07-10,0.0
1287,2023-07-11,0.0
1288,2023-07-12,1.1214164253282226
1289,2023-07-13,5.201564001086244
1290,2023-07-14,4.972291563936783
1291,2023-07-15,0.0
1292,2023-07-16,0.0
1293,2023-07-17,0.0
1294,2023-07-18,0.44178245406656713
1295,2023-07-19,0.0
1296,2023-07-20,1.2684557328464574
1297,2023-07-21,0.0
1298,2023-07-22,0.0
1299,2023-07-23,0.0
1300,2023-07-24,0.0
1301,2023-07-25,7.724995253586608
1302,2023-07-26,0.0
1303,2023-07-27,7.506552811400885
1304,2023-07-28,0.0
1305,2023-07-29,0.0
1306,2023-07-30,0.11832655417999888
1307,2023-07-31,0.0
1308,2023-08-01,0.0
1309,2023-08-02,0.0
1310,2023-08-03,0.0
1311,2023-08-04,0.0
1312,2023-08-05,0.0
1313,2023-08-06,0.0
1314,2023-08-07,21.3110972555891
1315,2023-08-08,0.4558449910941027
1316,2023-08-09,0.0
1317,2023-08-10,0.0
1318,2023-08-11,0.0
1319,2023-08-12,0.0
1320,2023-08-13,0.0
1321,2023-08-14,21.650917887059794
1322,2023-08-15,0.0
1323,2023-08-16,14.895265188855817
1324,2023-08-17,49.79656526035972
1325,2023-08-18,0.0
1326,2023-08-19,0.0
1327,2023-08-20,0.0
1328,2023-08-21,4.824805101117665
1329,2023-08-22,22.850002212754042
1330,2023-08-23,39.84283989188006
1331,2023-08-24,0.0
1332,2023-08-25,0.0
1333,2023-08-26,9.807952828475457
1334,2023-08-27,0.765284256256999
1335,2023-08-28,0.0
1336,2023-08-29,0.0
1337,2023-08-30,0.0
1338,2023-08-31,7.505654519083269
1339,2023-09-01,0.0
1340,2023-09-02,10.08097419710066
1341,2023-09-03,0.0
1342,2023-09-04,0.0
1343,2023-09-05,0.0
1344,2023-09-06,0.0
1345,2023-09-07,0.0
1346,2023-09-08,0.0
1347,2023-09-09,0.0
1348,2023-09-10,7.182888521835982
1349,2023-09-11,20.559963030416863
1350,2023-09-12,0.0
1351,2023-09-13,0.0
1352,2023-09-14,2.4930077926658707
1353,2023-09-15,0.18301267602373728
1354,2023-09-16,0.0
1355,2023-09-17,0.0
1356,2023-09-18,0.0
1357,2023-09-19,0.0
1358,2023-09-20,5.882614176644697
1359,2023-09-21,15.787739694163346
1360,2023-09-22,11.73944406172133
1361,2023-09-23,0.0
1362,2023-09-24,0.0
1363,2023-09-25,0.0
1364,2023-09-26,0.0
1365,2023-09-27,0.0
1366,2023-09-28,0.0
1367,2023-09-29,0.0
1368,2023-09-30,0.0
1369,2023-10-01,0.0
1370,2023-10-02,0.0
1371,2023-10-03,0.0
1372,2023-10-04,0.0
1373,2023-10-05,0.0
1374,2023-10-06,0.0
1375,2023-10-07,0.0
1376,2023-10-08,41.682924490211775
1377,2023-10-09,0.0
1378,2023-10-10,0.0
1379,2023-10-11,0.0
1380,2023-10-12,0.0
1381,2023-10-13,0.0
1382,2023-10-14,0.0
1383,2023-10-15,0.0
1384,2023-10-16,0.0
1385,2023-10-17,0.0
1386,2023-10-18,0.0
1387,2023-10-19,0.0
1388,2023-10-20,0.0
1389,2023-10-21,0.0
1390,2023-10-22,0.0
1391,2023-10-23,0.0
1392,2023-10-24,0.0
1393,2023-10-25,0.0
1394,2023-10-26,0.0
1395,2023-10-27,0.0
1396,2023-10-28,0.0
1397,2023-10-29,0.0
1398,2023-10-30,0.0
1399,2023-10-31,0.0
1400,2023-11-01,0.0
1401,2023-11-02,0.0
1402,2023-11-03,0.0
1403,2023-11-04,0.0
1404,2023-11-05,0.5696190679046425
1405,2023-11-06,20.88067647332621
1406,2023-11-07,0.0
1407,2023-11-08,0.6967488992833123
1408,2023-11-09,6.090197408531195
1409,2023-11-10,12.675703376643725
1410,2023-11-11,2.2796658475745253
1411,2023-11-12,0.0
1412,2023-11-13,0.0
1413,2023-11-14,0.0
1414,2023-11-15,0.0
1415,2023-11-16,4.546835008826446
1416,2023-11-17,0.0
1417,2023-11-18,0.0
1418,2023-11-19,0.0
1419,2023-11-20,0.0
1420,2023-11-21,0.0
1421,2023-11-22,0.0
1422,2023-11-23,0.0
1423,2023-11-24,0.0
1424,2023-11-25,0.0
1425,2023-11-26,0.0
1426,2023-11-27,0.0
1427,2023-11-28,0.0
1428,2023-11-29,0.0
1429,2023-11-30,0.0
1430,2023-12-01,0.0
1431,2023-12-02,0.0
1432,2023-12-03,0.0
1433,2023-12-04,1.857198954166731
1434,2023-12-05,14.541715836507022
1435,2023-12-06,4.336640416813399
1436,2023-12-07,0.0
1437,2023-12-08,0.0
1438,2023-12-09,0.0
1439,2023-12-10,3.453720567457831
1440,2023-12-11,3.7271074028818836
1441,2023-12-12,0.0
1442,2023-12-13,0.0
1443,2023-12-14,0.0
1444,2023-12-15,0.0
1445,2023-12-16,1.6540973604487872
1446,2023-12-17,0.0
1447,2023-12-18,0.0
1448,2023-12-19,1.3897112544270007
1449,2023-12-20,0.0
1450,2023-12-21,0.0
1451,2023-12-22,0.0
1452,2023-12-23,0.0
1453,2023-12-24,0.0
1454,2023-12-25,0.0
1455,2023-12-26,0.0
1456,2023-12-27,0.0
1457,2023-12-28,0.0
1458,2023-12-29,0.0
1459,2023-12-30,2.223204747997252
1460,2023-12-31,0.0
1461,2024-01-01,0.0
1462,2024-01-02,0.0
1463,2024-01-03,4.385773562236869
1464,2024-01-04,0.0
1465,2024-01-05,0.0
1466,2024-01-06,0.0
1467,2024-01-07,0.0
1468,2024-01-08,0.0
1469,2024-01-09,0.0
1470,2024-01-10,0.0
1471,2024-01-11,0.0
1472,2024-01-12,0.0
1473,2024-01-13,0.0
1474,2024-01-14,0.0
1475,2024-01-15,0.0
1476,2024-01-16,0.0
1477,2024-01-17,0.0
1478,2024-01-18,1.663227173150079
1479,2024-01-19,0.0
1480,2024-01-20,13.555749941625658
1481,2024-01-21,0.0
1482,2024-01-22,0.0
1483,2024-01-23,0.0
1484,2024-01-24,0.0
1485,2024-01-25,0.0
1486,2024-01-26,0.0
1487,2024-01-27,0.0
1488,2024-01-28,0.0
1489,2024-01-29,0.0
1490,2024-01-30,0.0
1491,2024-01-31,4.650790616746591
1492,2024-02-01,0.0
1493,2024-02-02,0.0
1494,2024-02-03,0.0
1495,2024-02-04,12.84985562820377
1496,2024-02-05,12.84985562820377
1497,2024-02-06,0.0
1498,2024-02-07,0.0
1499,2024-02-08,0.0
1500,2024-02-09,0.0
1501,2024-02-10,0.0
1502,2024-02-11,0.0
1503,2024-02-12,0.0
1504,2024-02-13,0.0
1505,2024-02-14,0.0
1506,2024-02-15,0.0
1507,2024-02-16,0.0
1508,2024-02-17,0.0
1509,2024-02-18,0.0
1510,2024-02-19,7.798740497830221
1511,2024-02-20,0.0
1512,2024-02-21,10.825269382999211
1513,2024-02-22,8.93092249604075
1514,2024-02-23,16.428958792359957
1515,2024-02-24,1.123886288871794
1516,2024-02-25,0.0
1517,2024-02-26,0.0
1518,2024-02-27,0.0
1519,2024-02-28,0.0
1520,2024-02-29,10.514519176239174
1521,2024-03-01,0.0
1522,2024-03-02,0.0
1523,2024-03-03,0.0
1524,2024-03-04,6.81574564181027
1525,2024-03-05,7.713997957489381
1526,2024-03-06,0.0
1527,2024-03-07,0.0
1528,2024-03-08,0.0
1529,2024-03-09,0.0
1530,2024-03-10,0.0
1531,2024-03-11,21.521856668212525
1532,2024-03-12,7.716954915482267
1533,2024-03-13,0.0
1534,2024-03-14,0.0
1535,2024-03-15,0.0
1536,2024-03-16,0.0
1537,2024-03-17,0.0
1538,2024-03-18,0.0
1539,2024-03-19,0.0
1540,2024-03-20,0.0
1541,2024-03-21,0.0
1542,2024-03-22,0.0
1543,2024-03-23,10.353776834888327
1544,2024-03-24,16.31405438652067
1545,2024-03-25,6.685862552321342
1546,2024-03-26,0.0
1547,2024-03-27,0.0
1548,2024-03-28,24.08651478798251
1549,2024-03-29,0.5213786714322769
1550,2024-03-30,0.0
1551,2024-03-31,19.070778439868384
1552,2024-04-01,0.0
1553,2024-04-02,32.2725358450655
1554,2024-04-03,2.4803807730061207
1555,2024-04-04,0.0
1556,2024-04-05,4.653029408824453
1557,2024-04-06,8.965262669203783
1558,2024-04-07,0.0
1559,2024-04-08,27.57691431153171
1560,2024-04-09,0.0
1561,2024-04-10,0.9199481132426953
1562,2024-04-11,0.040075359483402954
1563,2024-04-12,0.000737985248106831
1564,2024-04-13,0.030368461539202203
1565,2024-04-14,0.003283164319228395
1566,2024-04-15,4.704050585055728
1567,2024-04-16,0.0
1568,2024-04-17,1.0814760420177107
1569,2024-04-18,0.0
1570,2024-04-19,0.0
1571,2024-04-20,0.5504929608559591
1572,2024-04-21,0.47706005966152076
1573,2024-04-22,6.5671416066301065
1574,2024-04-23,0.8883399252966886
1575,2024-04-24,0.0
1576,2024-04-25,0.0
1577,2024-04-26,7.1544057058157815
1578,2024-04-27,3.315402951251303
1579,2024-04-28,2.1246716972577833
1580,2024-04-29,2.7754917596855764
1581,2024-04-30,0.0
1582,2024-05-01,0.0
1583,2024-05-02,0.0
1584,2024-05-03,0.0
1585,2024-05-04,0.0
1586,2024-05-05,3.3695461916869704
1587,2024-05-06,14.57464828017603
1588,2024-05-07,5.72639901338438
1589,2024-05-08,0.0
1590,2024-05-09,0.0
1591,2024-05-10,0.0
1592,2024-05-11,3.975313197588723
1593,2024-05-12,25.383183551785464
1594,2024-05-13,3.975313197588723
1595,2024-05-14,0.0
1596,2024-05-15,0.0
1597,2024-05-16,0.004987525839247409
1598,2024-05-17,1.2644569109154079e-06
1599,2024-05-18,0.6811631575753763
1600,2024-05-19,10.951226223672217
1601,2024-05-20,0.0051771655059969675
1602,2024-05-21,0.0
1603,2024-05-22,5.048860054432315
1604,2024-05-23,1.8140124190203488
1605,2024-05-24,0.4586656408439102
1606,2024-05-25,0.0
1607,2024-05-26,13.479063561484722
1608,2024-05-27,65.98178273668138
1609,2024-05-28,26.958127122969444
1610,2024-05-29,0.0
1611,2024-05-30,3.598549814130957
1612,2024-05-31,0.0
1613,2024-06-01,0.0
1614,2024-06-02,0.0
1615,2024-06-03,0.0
1616,2024-06-04,0.0
1617,2024-06-05,0.0
1618,2024-06-06,11.315258791789333
1619,2024-06-07,0.0
1620,2024-06-08,2.62186272652011
1621,2024-06-09,16.614447341815612
1622,2024-06-10,0.0
1623,2024-06-11,0.0
1624,2024-06-12,0.02050525908890279
1625,2024-06-13,0.002133821612094498
1626,2024-06-14,0.0
1627,2024-06-15,3.627554522141915
1628,2024-06-16,0.0
1629,2024-06-17,30.802620419171447
1630,2024-06-18,0.0
1631,2024-06-19,9.304329893300192
1632,2024-06-20,24.72015424345202
1633,2024-06-21,0.0
1634,2024-06-22,36.52201611624345
1635,2024-06-23,20.555035353603895
1636,2024-06-24,6.213448198690192
1637,2024-06-25,0.0
1638,2024-06-26,1.3484859647743679
1639,2024-06-27,17.349379088844547
1640,2024-06-28,11.469048386682145
1641,2024-06-29,10.064030970909972
1642,2024-06-30,12.462797314892862
1643,2024-07-01,32.32150875777567
1644,2024-07-02,2.819579258639621
1645,2024-07-03,0.0
1646,2024-07-04,0.0
1647,2024-07-05,0.0
1648,2024-07-06,0.0
1649,2024-07-07,0.0
1650,2024-07-08,0.0
1651,2024-07-09,0.0
1652,2024-07-10,13.25801849436993
1653,2024-07-11,56.40064382445463
1654,2024-07-12,0.0
1655,2024-07-13,2.7263920283837817
1656,2024-07-14,34.215646558636735
1657,2024-07-15,0.0
1658,2024-07-16,5.0768298523330975
1659,2024-07-17,0.0
1660,2024-07-18,0.0
1661,2024-07-19,0.2728806934112709
1662,2024-07-20,3.3521889719952305
1663,2024-07-21,0.0
1664,2024-07-22,0.0
1665,2024-07-23,0.0
1666,2024-07-24,0.0
1667,2024-07-25,6.430070604750589
1668,2024-07-26,0.0
1669,2024-07-27,0.0
1670,2024-07-28,0.0
1671,2024-07-29,0.0
1672,2024-07-30,0.0
1673,2024-07-31,0.0
1674,2024-08-01,0.0
1675,2024-08-02,0.0
1676,2024-08-03,0.0
1677,2024-08-04,0.0
1678,2024-08-05,3.4286231930045994
1679,2024-08-06,0.0
1680,2024-08-07,0.0
1681,2024-08-08,0.0
1682,2024-08-09,0.0
1683,2024-08-10,0.0
1684,2024-08-11,0.0
1685,2024-08-12,0.0
1686,2024-08-13,0.0
1687,2024-08-14,0.0
1688,2024-08-15,0.0
1689,2024-08-16,0.0
1690,2024-08-17,0.5036168209675831
1691,2024-08-18,10.190891846756545
1692,2024-08-19,18.757960150168298
1693,2024-08-20,0.0
1694,2024-08-21,0.4338512604984688
1695,2024-08-22,0.7130470524343716
1696,2024-08-23,0.45825968858799243
1697,2024-08-24,3.9674580482901987
1698,2024-08-25,3.0972815148358595
1699,2024-08-26,11.346302207562148
1700,2024-08-27,8.443830786117312
1701,2024-08-28,20.565410200683043
1702,2024-08-29,26.129396873456898
1703,2024-08-30,36.71687468018543
1704,2024-08-31,0.6906543085680948
1705,2024-09-01,0.0
1706,2024-09-02,0.0
1707,2024-09-03,0.0
1708,2024-09-04,0.0
1709,2024-09-05,0.0
1710,2024-09-06,0.0
1711,2024-09-07,0.0
1712,2024-09-08,0.0
1713,2024-09-09,0.0
1714,2024-09-10,0.0
1715,2024-09-11,0.1920873227426215
1716,2024-09-12,0.005347906683820059
1717,2024-09-13,0.1497960511323112
1718,2024-09-14,8.40361537854415
1719,2024-09-15,3.308849651980346
1720,2024-09-16,0.0
1721,2024-09-17,0.0
1722,2024-09-18,0.0
1723,2024-09-19,0.0
1724,2024-09-20,0.30788809845912174
1725,2024-09-21,40.13096777669822
1726,2024-09-22,0.0
1727,2024-09-23,0.0
1728,2024-09-24,0.0
1729,2024-09-25,0.0
1730,2024-09-26,0.0
1731,2024-09-27,0.0
1732,2024-09-28,0.400255740002818
1733,2024-09-29,0.0
1734,2024-09-30,0.0
1735,2024-10-01,0.009610543550294176
1736,2024-10-02,28.711796151326954
1737,2024-10-03,20.908192315973494
1738,2024-10-04,8.373385005287878
1739,2024-10-05,0.44105693506198856
1740,2024-10-06,4.099758992076728
1741,2024-10-07,0.0
1742,2024-10-08,0.0
1743,2024-10-09,0.0
1744,2024-10-10,0.0
1745,2024-10-11,0.0
1746,2024-10-12,0.0
1747,2024-10-13,0.0
1748,2024-10-14,0.0
1749,2024-10-15,1.60277061304533
1750,2024-10-16,4.154974355116385
1751,2024-10-17,8.168360783338008
1752,2024-10-18,0.0
1753,2024-10-19,21.40995190034153
1754,2024-10-20,0.0
1755,2024-10-21,0.0
1756,2024-10-22,6.0156660248589215
1757,2024-10-23,0.0
1758,2024-10-24,13.303683525642295
1759,2024-10-25,14.71173660408921
1760,2024-10-26,0.0
1761,2024-10-27,0.0
1762,2024-10-28,0.0
1763,2024-10-29,0.0
1764,2024-10-30,0.0
1765,2024-10-31,0.0
1766,2024-11-01,50.625965827385045
1767,2024-11-02,10.540134842544681
1768,2024-11-03,0.0
1769,2024-11-04,0.0
1770,2024-11-05,0.0
1771,2024-11-06,0.0
1772,2024-11-07,0.0
1773,2024-11-08,0.0
1774,2024-11-09,1.4395987609439187
1775,2024-11-10,3.4465643972091153
1776,2024-11-11,0.0
1777,2024-11-12,0.0
1778,2024-11-13,0.0
1779,2024-11-14,3.060409156965797
1780,2024-11-15,4.381737672807222
1781,2024-11-16,7.281650647263134
1782,2024-11-17,0.0
1783,2024-11-18,0.0
1784,2024-11-19,0.0
1785,2024-11-20,0.0
1786,2024-11-21,0.0
1787,2024-11-22,0.0
1788,2024-11-23,0.0
1789,2024-11-24,0.0
1790,2024-11-25,0.0
1791,2024-11-26,24.53521038913655
1792,2024-11-27,0.0
1793,2024-11-28,0.0
1794,2024-11-29,0.0
1795,2024-11-30,0.0
1796,2024-12-01,0.0
1797,2024-12-02,0.0
1798,2024-12-03,0.0
1799,2024-12-04,0.0
1800,2024-12-05,0.0
1801,2024-12-06,0.0
1802,2024-12-07,4.9709649889696985
1803,2024-12-08,0.0
1804,2024-12-09,0.0
1805,2024-12-10,0.0
1806,2024-12-11,0.0
1807,2024-12-12,0.0
1808,2024-12-13,0.0
1809,2024-12-14,0.0
1810,2024-12-15,0.0
1811,2024-12-16,0.0
1812,2024-12-17,0.0
1813,2024-12-18,0.5611923801172399
1814,2024-12-19,0.0
1815,2024-12-20,0.0
1816,2024-12-21,0.0
1817,2024-12-22,0.0
1818,2024-12-23,0.0
1819,2024-12-24,0.0
1820,2024-12-25,0.0
1821,2024-12-26,0.0
1822,2024-12-27,0.0
1823,2024-12-28,3.5399073964227314
1824,2024-12-29,0.0
1825,2024-12-30,0.0
1826,2024-12-31,0.0
