,hanjun_start,積算温度_福建省_1半旬前,積算温度_福建省_2半旬前,積算温度_福建省_3半旬前,積算温度_福建省_4半旬前,積算温度_福建省_5半旬前,積算温度_福建省_6半旬前,積算温度_福建省_7半旬前,積算温度_福建省_8半旬前,積算温度_福建省_9半旬前,積算温度_福建省_10半旬前,積算温度_福建省_11半旬前,積算温度_福建省_12半旬前,積算温度_福建省_13半旬前,積算温度_福建省_14半旬前,積算温度_福建省_15半旬前,積算温度_福建省_16半旬前,積算温度_福建省_17半旬前,積算温度_福建省_18半旬前
32,2020-06-11,94.00601328385164,85.40585614258448,83.60307034916097,81.80028455573746,86.55657165853347,91.31285876132947,94.49903750826185,70.66355624204996,89.47700735505695,70.78619836528249,68.97018734891236,67.15417633254224,64.21317076679631,29.64237372070001,42.962801332082414,56.28322894346482,73.86016301211784,50.034876551593136
33,2020-06-16,102.6061704251188,94.00601328385164,85.40585614258448,83.60307034916097,81.80028455573746,86.55657165853347,91.31285876132947,94.49903750826185,70.66355624204996,89.47700735505695,70.78619836528249,68.97018734891236,67.15417633254224,64.21317076679631,29.64237372070001,42.962801332082414,56.28322894346482,73.86016301211784
34,2020-06-21,97.73548702524833,102.6061704251188,94.00601328385164,85.40585614258448,83.60307034916097,81.80028455573746,86.55657165853347,91.31285876132947,94.49903750826185,70.66355624204996,89.47700735505695,70.78619836528249,68.97018734891236,67.15417633254224,64.21317076679631,29.64237372070001,42.962801332082414,56.28322894346482
35,2020-06-26,108.90743209713182,97.73548702524833,102.6061704251188,94.00601328385164,85.40585614258448,83.60307034916097,81.80028455573746,86.55657165853347,91.31285876132947,94.49903750826185,70.66355624204996,89.47700735505695,70.78619836528249,68.97018734891236,67.15417633254224,64.21317076679631,29.64237372070001,42.962801332082414
36,2020-07-01,94.92437722419942,108.90743209713182,97.73548702524833,102.6061704251188,94.00601328385164,85.40585614258448,83.60307034916097,81.80028455573746,86.55657165853347,91.31285876132947,94.49903750826185,70.66355624204996,89.47700735505695,70.78619836528249,68.97018734891236,67.15417633254224,64.21317076679631,29.64237372070001
37,2020-07-06,119.7977676667142,94.92437722419942,108.90743209713182,97.73548702524833,102.6061704251188,94.00601328385164,85.40585614258448,83.60307034916097,81.80028455573746,86.55657165853347,91.31285876132947,94.49903750826185,70.66355624204996,89.47700735505695,70.78619836528249,68.97018734891236,67.15417633254224,64.21317076679631
38,2020-07-11,106.95973353071814,119.7977676667142,94.92437722419942,108.90743209713182,97.73548702524833,102.6061704251188,94.00601328385164,85.40585614258448,83.60307034916097,81.80028455573746,86.55657165853347,91.31285876132947,94.49903750826185,70.66355624204996,89.47700735505695,70.78619836528249,68.97018734891236,67.15417633254224
39,2020-07-16,114.85176572153148,106.95973353071814,119.7977676667142,94.92437722419942,108.90743209713182,97.73548702524833,102.6061704251188,94.00601328385164,85.40585614258448,83.60307034916097,81.80028455573746,86.55657165853347,91.31285876132947,94.49903750826185,70.66355624204996,89.47700735505695,70.78619836528249,68.97018734891236
40,2020-07-21,109.24502067539643,114.85176572153148,106.95973353071814,119.7977676667142,94.92437722419942,108.90743209713182,97.73548702524833,102.6061704251188,94.00601328385164,85.40585614258448,83.60307034916097,81.80028455573746,86.55657165853347,91.31285876132947,94.49903750826185,70.66355624204996,89.47700735505695,70.78619836528249
41,2020-07-26,116.88889971394237,109.24502067539643,114.85176572153148,106.95973353071814,119.7977676667142,94.92437722419942,108.90743209713182,97.73548702524833,102.6061704251188,93.2492393034891,85.40585614258448,83.60307034916097,81.80028455573746,86.55657165853347,91.31285876132947,94.49903750826185,70.66355624204996,89.47700735505695
42,2020-08-01,116.07233500032913,118.21714798430862,94.19866695804208,115.42089189845431,98.17664520405276,119.7977676667142,94.92437722419942,96.32993212472388,102.40475347910716,101.09262246439373,93.2492393034891,85.40585614258448,83.60307034916097,81.80028455573746,86.55657165853347,91.31285876132947,94.49903750826185,70.66355624204996
43,2020-08-06,124.17406054508079,116.07233500032913,118.21714798430862,94.19866695804208,115.42089189845431,98.17664520405276,119.7977676667142,94.92437722419942,98.6645653516533,102.40475347910716,101.09262246439373,93.2492393034891,85.40585614258448,83.60307034916097,81.80028455573746,86.55657165853347,91.31285876132947,94.49903750826185
44,2020-08-11,121.52904954772524,124.17406054508079,116.07233500032913,118.21714798430862,94.19866695804208,115.42089189845431,98.17664520405276,119.7977676667142,94.92437722419942,98.6645653516533,102.40475347910716,101.09262246439373,93.2492393034891,85.40585614258448,83.60307034916097,81.80028455573746,86.55657165853347,91.31285876132947
45,2020-08-16,88.61802397593571,121.52904954772524,124.17406054508079,116.07233500032913,118.21714798430862,94.19866695804208,115.42089189845431,98.17664520405276,119.7977676667142,94.92437722419942,98.6645653516533,102.40475347910716,101.09262246439373,93.2492393034891,85.40585614258448,83.60307034916097,81.80028455573746,86.55657165853347
46,2020-08-21,102.87602614974324,88.61802397593571,121.52904954772524,124.17406054508079,116.07233500032913,118.21714798430862,94.19866695804208,115.42089189845431,98.17664520405276,119.7977676667142,94.92437722419942,98.6645653516533,102.40475347910716,101.09262246439373,93.2492393034891,85.40585614258448,83.60307034916097,81.80028455573746
47,2020-08-26,102.17023822548015,102.87602614974324,88.61802397593571,121.52904954772524,124.17406054508079,116.07233500032913,118.21714798430862,94.19866695804208,115.42089189845431,98.17664520405276,119.7977676667142,94.92437722419942,98.6645653516533,102.40475347910716,101.09262246439373,91.57127615070536,85.40585614258448,83.60307034916097
48,2020-09-01,96.54496277261656,101.7928878799483,102.87602614974324,88.61802397593571,123.69010530579195,78.78887738193887,118.18639348608617,118.21714798430862,94.19866695804208,118.60489686513564,110.45396777634939,118.41467534504405,94.92437722419942,98.6645653516533,103.4427448226483,97.73669615882623,103.16807563659918,85.40585614258448
49,2020-09-06,99.9833717815931,96.54496277261656,101.7928878799483,102.87602614974324,88.61802397593571,123.69010530579195,78.78887738193887,118.18639348608617,118.21714798430862,94.19866695804208,118.60489686513564,110.45396777634939,118.41467534504405,94.92437722419942,99.18356102342386,103.4427448226483,97.73669615882623,103.16807563659918
50,2020-09-11,85.29900032026364,99.9833717815931,96.54496277261656,101.7928878799483,102.87602614974324,88.61802397593571,123.69010530579195,78.78887738193887,118.18639348608617,118.21714798430862,94.19866695804208,118.60489686513564,110.45396777634939,118.41467534504405,94.92437722419942,99.18356102342386,103.4427448226483,97.73669615882623
51,2020-09-16,87.75439277961848,85.29900032026364,99.9833717815931,96.54496277261656,101.7928878799483,102.87602614974324,88.61802397593571,123.69010530579195,78.78887738193887,118.18639348608617,118.21714798430862,94.19866695804208,118.60489686513564,110.45396777634939,118.41467534504405,94.92437722419942,99.18356102342386,103.4427448226483
52,2020-09-21,96.82595519246566,87.75439277961848,85.29900032026364,99.9833717815931,96.54496277261656,101.7928878799483,102.87602614974324,88.61802397593571,123.69010530579195,78.78887738193887,118.18639348608617,118.21714798430862,94.19866695804208,118.60489686513564,110.45396777634939,118.41467534504405,94.92437722419942,99.18356102342386
53,2020-09-26,37.01122448979603,96.82595519246566,87.75439277961848,85.29900032026364,99.9833717815931,96.54496277261656,101.7928878799483,102.87602614974324,88.61802397593571,123.69010530579195,78.78887738193887,118.18639348608617,118.21714798430862,94.19866695804208,118.60489686513564,110.45396777634939,118.41467534504405,94.92437722419942
54,2020-10-01,63.2853779710526,37.01122448979603,96.82595519246566,87.75439277961848,85.29900032026364,99.9833717815931,96.54496277261656,101.7928878799483,102.87602614974324,88.61802397593571,123.69010530579195,78.78887738193887,118.18639348608617,118.21714798430862,94.19866695804208,118.60489686513564,110.45396777634939,118.41467534504405
55,2020-10-06,89.55953145230917,63.2853779710526,37.01122448979603,96.82595519246566,87.75439277961848,85.29900032026364,99.9833717815931,96.54496277261656,101.7928878799483,102.87602614974324,88.61802397593571,123.69010530579195,78.78887738193887,118.18639348608617,118.21714798430862,94.19866695804208,118.60489686513564,110.45396777634939
56,2020-10-11,78.03550163645528,89.55953145230917,63.2853779710526,37.01122448979603,96.82595519246566,87.75439277961848,85.29900032026364,99.9833717815931,96.54496277261656,101.7928878799483,102.87602614974324,88.61802397593571,123.69010530579195,78.78887738193887,118.18639348608617,118.21714798430862,94.19866695804208,118.60489686513564
57,2020-10-16,81.24228349064434,78.03550163645528,89.55953145230917,63.2853779710526,37.01122448979603,96.82595519246566,87.75439277961848,85.29900032026364,99.9833717815931,96.54496277261656,101.7928878799483,102.87602614974324,88.61802397593571,123.69010530579195,78.78887738193887,118.18639348608617,118.21714798430862,94.19866695804208
58,2020-10-21,74.6449620051221,81.24228349064434,78.03550163645528,89.55953145230917,63.2853779710526,37.01122448979603,96.82595519246566,87.75439277961848,85.29900032026364,99.9833717815931,96.54496277261656,101.7928878799483,102.87602614974324,88.61802397593571,123.69010530579195,78.78887738193887,118.18639348608617,118.21714798430862
59,2020-10-26,66.48846671149983,74.6449620051221,81.24228349064434,78.03550163645528,89.55953145230917,61.96845414714238,37.01122448979603,96.82595519246566,87.75439277961848,85.29900032026364,99.9833717815931,96.54496277261656,101.7928878799483,102.87602614974324,88.61802397593571,123.69010530579195,78.78887738193887,118.18639348608617
60,2020-11-01,74.75953999424561,66.48846671149983,74.6449620051221,82.40071100660634,79.353736422817,86.92568380448873,61.96845414714238,37.01122448979603,62.38280863470726,96.82595519246566,87.54813206900502,95.92631607997066,96.91244660075687,101.7928878799483,95.20545592794201,94.90491844969661,123.69010530579195,78.78887738193887
61,2020-11-06,70.0832762821898,74.75953999424561,66.48846671149983,74.6449620051221,82.40071100660634,79.353736422817,86.92568380448873,61.96845414714238,37.01122448979603,66.91858984113084,96.82595519246566,87.54813206900502,95.92631607997066,96.91244660075687,101.7928878799483,98.34890316482245,94.90491844969661,123.69010530579195
62,2020-11-11,53.43427936175789,70.0832762821898,74.75953999424561,66.48846671149983,74.6449620051221,82.40071100660634,79.353736422817,86.92568380448873,61.96845414714238,37.01122448979603,66.91858984113084,96.82595519246566,87.54813206900502,95.92631607997066,96.91244660075687,101.7928878799483,98.34890316482245,94.90491844969661
63,2020-11-16,69.80842835688082,53.43427936175789,70.0832762821898,74.75953999424561,66.48846671149983,74.6449620051221,82.40071100660634,79.353736422817,86.92568380448873,61.96845414714238,37.01122448979603,66.91858984113084,96.82595519246566,87.54813206900502,95.92631607997066,96.91244660075687,101.7928878799483,98.34890316482245
64,2020-11-21,62.23858316955524,69.80842835688082,53.43427936175789,70.0832762821898,74.75953999424561,66.48846671149983,74.6449620051221,82.40071100660634,79.353736422817,86.92568380448873,61.96845414714238,37.01122448979603,66.91858984113084,96.82595519246566,87.54813206900502,95.92631607997066,96.91244660075687,101.7928878799483
65,2020-11-26,67.67249541432899,62.23858316955524,69.80842835688082,53.43427936175789,70.0832762821898,74.75953999424561,66.48846671149983,74.6449620051221,82.40071100660634,79.353736422817,86.92568380448873,61.96845414714238,37.01122448979603,66.91858984113084,96.82595519246566,87.54813206900502,95.92631607997066,96.91244660075687
66,2020-12-01,71.28010637948599,67.67249541432899,62.23858316955524,69.80842835688082,53.43427936175789,70.0832762821898,74.75953999424561,66.48846671149983,74.6449620051221,82.40071100660634,79.353736422817,86.92568380448873,61.96845414714238,37.01122448979603,66.91858984113084,96.82595519246566,87.54813206900502,95.92631607997066
67,2020-12-06,48.31216360607066,71.28010637948599,67.67249541432899,62.23858316955524,69.80842835688082,53.43427936175789,70.0832762821898,74.75953999424561,66.48846671149983,74.6449620051221,82.40071100660634,79.353736422817,86.92568380448873,61.96845414714238,37.01122448979603,66.91858984113084,96.82595519246566,87.54813206900502
68,2020-12-11,37.736490084787455,48.31216360607066,71.28010637948599,67.67249541432899,62.23858316955524,69.80842835688082,53.43427936175789,70.0832762821898,74.75953999424561,66.48846671149983,74.6449620051221,82.40071100660634,79.353736422817,86.92568380448873,61.96845414714238,37.01122448979603,66.91858984113084,96.82595519246566
69,2020-12-16,32.150000000000034,37.736490084787455,48.31216360607066,71.28010637948599,67.67249541432899,62.23858316955524,69.80842835688082,53.43427936175789,70.0832762821898,74.75953999424561,66.48846671149983,74.6449620051221,82.40071100660634,79.353736422817,86.92568380448873,61.96845414714238,37.01122448979603,66.91858984113084
70,2020-12-21,23.324412094065018,32.150000000000034,37.736490084787455,48.31216360607066,71.28010637948599,67.67249541432899,62.23858316955524,69.80842835688082,53.43427936175789,70.0832762821898,74.75953999424561,66.48846671149983,74.6449620051221,82.40071100660634,79.353736422817,86.92568380448873,61.96845414714238,37.01122448979603
71,2020-12-26,14.498824188130003,36.65538546612008,32.150000000000034,37.736490084787455,48.31216360607066,71.28010637948599,67.67249541432899,62.23858316955524,69.80842835688082,53.43427936175789,70.0832762821898,74.75953999424561,66.48846671149983,74.6449620051221,82.40071100660634,79.353736422817,86.92568380448873,62.84214475820555
72,2021-01-01,17.491720278557164,41.16077093224012,15.14992592592608,26.443208005356766,43.004462186520485,47.26085900431036,33.765631691648956,69.04838332614032,62.23858316955524,69.80842835688082,45.943284365162725,66.02255966820229,74.15348106387584,76.43565229295018,74.6449620051221,82.40071100660634,80.1700991763776,88.67306502661506
73,2021-01-06,24.242768993025994,17.491720278557164,41.16077093224012,15.14992592592608,29.077194056223284,43.004462186520485,47.26085900431036,33.765631691648956,69.04838332614032,62.23858316955524,69.80842835688082,45.943284365162725,66.02255966820229,74.15348106387584,76.43565229295018,74.6449620051221,82.40071100660634,80.1700991763776
74,2021-01-11,6.102246304488653,24.242768993025994,17.491720278557164,41.16077093224012,15.14992592592608,29.077194056223284,43.004462186520485,47.26085900431036,33.765631691648956,69.04838332614032,62.23858316955524,69.80842835688082,45.943284365162725,66.02255966820229,74.15348106387584,76.43565229295018,74.6449620051221,82.40071100660634
75,2021-01-16,31.135888721047497,6.102246304488653,24.242768993025994,17.491720278557164,41.16077093224012,15.14992592592608,29.077194056223284,43.004462186520485,47.26085900431036,33.765631691648956,69.04838332614032,62.23858316955524,69.80842835688082,45.943284365162725,66.02255966820229,74.15348106387584,76.43565229295018,74.6449620051221
76,2021-01-21,33.70395649007352,31.135888721047497,6.102246304488653,24.242768993025994,17.491720278557164,41.16077093224012,15.14992592592608,29.077194056223284,43.004462186520485,47.26085900431036,33.765631691648956,69.04838332614032,62.23858316955524,69.80842835688082,45.943284365162725,66.02255966820229,74.15348106387584,76.43565229295018
77,2021-01-26,58.46204952524835,33.70395649007352,31.135888721047497,6.102246304488653,24.242768993025994,17.491720278557164,41.16077093224012,15.14992592592608,30.980598589599985,43.004462186520485,47.26085900431036,33.765631691648956,69.04838332614032,62.23858316955524,69.80842835688082,45.943284365162725,66.02255966820229,74.15348106387584
78,2021-02-01,43.981834478637744,56.761284797151646,34.73073815817884,32.052445016904194,3.104381339016053,26.80763701123141,12.118345157171747,44.36865154294362,18.95673499267949,30.980598589599985,32.150000000000034,45.64130107030335,50.30802022613967,66.56678551916511,71.66167457919741,66.03044640418325,69.06826120814345,64.22916178327763
79,2021-02-06,56.965693785067046,43.981834478637744,56.761284797151646,34.73073815817884,32.052445016904194,3.104381339016053,26.80763701123141,12.118345157171747,44.36865154294362,18.95673499267949,25.55336749633976,32.150000000000034,45.64130107030335,50.30802022613967,66.56678551916511,71.66167457919741,66.03044640418325,69.06826120814345
80,2021-02-11,62.6002258038348,56.965693785067046,43.981834478637744,56.761284797151646,34.73073815817884,32.052445016904194,3.104381339016053,26.80763701123141,12.118345157171747,44.36865154294362,18.95673499267949,25.55336749633976,32.150000000000034,45.64130107030335,50.30802022613967,66.56678551916511,71.66167457919741,66.03044640418325
81,2021-02-16,58.92525490936574,62.6002258038348,56.965693785067046,43.981834478637744,56.761284797151646,34.73073815817884,32.052445016904194,3.104381339016053,26.80763701123141,12.118345157171747,44.36865154294362,18.95673499267949,25.55336749633976,32.150000000000034,45.64130107030335,50.30802022613967,66.56678551916511,71.66167457919741
82,2021-02-21,46.48586179146901,58.92525490936574,62.6002258038348,56.965693785067046,43.981834478637744,56.761284797151646,34.73073815817884,32.052445016904194,3.104381339016053,26.80763701123141,12.118345157171747,44.36865154294362,18.95673499267949,25.55336749633976,32.150000000000034,45.64130107030335,50.30802022613967,66.56678551916511
